activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_002_000236,STU_INST_002_0234,Table Tennis,Advanced,2025-01-18,Average,Certificate of Participation,95,Samar Ganguly
ACT_INST_002_000237,STU_INST_002_0234,Literary Society,Beginner,2025-05-01,Needs Improvement,,89,Nidhi More
ACT_INST_002_000238,STU_INST_002_0234,Basketball,Beginner,2025-05-27,Needs Improvement,School Level Winner,91,Aarohi Raman
ACT_INST_002_000239,STU_INST_002_0236,Yoga,Beginner,2024-12-21,Average,,88,Samar Vyas
ACT_INST_002_000240,STU_INST_002_0237,Literary Society,Advanced,2025-07-27,Excellent,,74,Navya Thakkar
ACT_INST_002_000241,STU_INST_002_0237,Athletics,Advanced,2025-04-29,Good,,81,Priya Chaturvedi
ACT_INST_002_000242,STU_INST_002_0240,Basketball,Intermediate,2024-11-15,Very Good,,71,Diya Panchal
ACT_INST_002_000243,STU_INST_002_0242,Drama,Beginner,2024-10-05,Good,District Level Participant,94,Varun Shetty
ACT_INST_002_000244,STU_INST_002_0242,Dance,Intermediate,2025-02-18,Very Good,,90,Rekha Gowda
ACT_INST_002_000245,STU_INST_002_0246,Art & Craft,Intermediate,2025-08-06,Good,State Level Qualifier,74,Avni Bhatia
ACT_INST_002_000246,STU_INST_002_0246,Cricket,Beginner,2025-03-05,Good,School Level Winner,89,Ishaan Chowdhury
ACT_INST_002_000247,STU_INST_002_0246,Football,Intermediate,2025-01-31,Very Good,,81,Myra Panchal
ACT_INST_002_000248,STU_INST_002_0247,Cultural Committee,Intermediate,2025-03-27,Very Good,Certificate of Participation,80,Aryan Biswas
ACT_INST_002_000249,STU_INST_002_0247,Badminton,Advanced,2025-05-01,Very Good,,91,Vivaan Pawar
ACT_INST_002_000250,STU_INST_002_0248,Basketball,Advanced,2025-05-02,Excellent,,75,Kavya Sethi
ACT_INST_002_000251,STU_INST_002_0248,Science Club,Intermediate,2025-07-22,Needs Improvement,,94,Aadhya Nair
ACT_INST_002_000252,STU_INST_002_0249,Quiz,Beginner,2025-07-25,Very Good,,92,Manisha Sharma
ACT_INST_002_000253,STU_INST_002_0251,Quiz,Beginner,2024-11-17,Good,,89,Vihaan Ganguly
ACT_INST_002_000254,STU_INST_002_0251,Badminton,Beginner,2024-09-23,Needs Improvement,,72,Aryan Jadhav
ACT_INST_002_000255,STU_INST_002_0251,Environmental Club,Intermediate,2025-03-27,Very Good,,96,Yogesh Malhotra
ACT_INST_002_000256,STU_INST_002_0252,Environmental Club,Intermediate,2025-02-22,Needs Improvement,,78,Yogesh Vyas
ACT_INST_002_000257,STU_INST_002_0252,Athletics,Advanced,2024-12-05,Excellent,,93,Meera Iyer
ACT_INST_002_000258,STU_INST_002_0252,Quiz,Beginner,2025-02-02,Excellent,,96,Seema Rao
ACT_INST_002_000259,STU_INST_002_0253,Yoga,Beginner,2025-06-11,Very Good,State Level Qualifier,81,Advik Mandal
ACT_INST_002_000260,STU_INST_002_0255,Basketball,Advanced,2025-07-24,Very Good,School Level Winner,70,Myra Goel
ACT_INST_002_000261,STU_INST_002_0257,Table Tennis,Intermediate,2025-06-26,Very Good,,79,Anil Deshpande
ACT_INST_002_000262,STU_INST_002_0257,Literary Society,Intermediate,2025-04-21,Very Good,Certificate of Participation,81,Abhishek Reddy
ACT_INST_002_000263,STU_INST_002_0257,Quiz,Advanced,2025-01-20,Needs Improvement,,83,Raj Verma
ACT_INST_002_000264,STU_INST_002_0259,Literary Society,Advanced,2025-07-08,Good,,89,Swati Bhatia
ACT_INST_002_000265,STU_INST_002_0259,Cultural Committee,Beginner,2024-12-03,Needs Improvement,,73,Nidhi Patel
ACT_INST_002_000266,STU_INST_002_0260,Yoga,Intermediate,2025-06-17,Good,State Level Qualifier,93,Ashish Mondal
ACT_INST_002_000267,STU_INST_002_0260,Dance,Intermediate,2025-06-29,Excellent,,88,Ishaan Singhal
ACT_INST_002_000268,STU_INST_002_0260,Yoga,Beginner,2025-07-25,Needs Improvement,District Level Participant,91,Sai Chopra
ACT_INST_002_000269,STU_INST_002_0261,Table Tennis,Advanced,2024-10-31,Good,,73,Kabir Mittal
ACT_INST_002_000270,STU_INST_002_0263,Karate,Intermediate,2025-07-13,Good,District Level Participant,87,Aarav Thakkar
ACT_INST_002_000271,STU_INST_002_0263,Table Tennis,Intermediate,2024-10-31,Very Good,State Level Qualifier,72,Harsh Singhal
ACT_INST_002_000272,STU_INST_002_0266,Science Club,Advanced,2025-04-07,Good,,81,Manisha Bhatia
ACT_INST_002_000273,STU_INST_002_0266,Drama,Beginner,2025-06-28,Needs Improvement,,79,Shweta Pawar
ACT_INST_002_000274,STU_INST_002_0266,Football,Advanced,2025-07-23,Excellent,,98,Advik Iyer
ACT_INST_002_000275,STU_INST_002_0267,Athletics,Advanced,2025-02-22,Excellent,District Level Participant,89,Amit Suthar
ACT_INST_002_000276,STU_INST_002_0267,Karate,Advanced,2024-09-29,Excellent,,72,Pihu Desai
ACT_INST_002_000277,STU_INST_002_0269,Debate,Advanced,2025-04-06,Very Good,,74,Tanvi Dutta
ACT_INST_002_000278,STU_INST_002_0269,Art & Craft,Advanced,2024-12-28,Very Good,,81,Shalini Kumar
ACT_INST_002_000279,STU_INST_002_0269,Dance,Intermediate,2025-05-10,Good,,99,Maya Suthar
ACT_INST_002_000280,STU_INST_002_0270,Karate,Beginner,2024-12-07,Needs Improvement,Certificate of Participation,79,Priyanka Ganguly
ACT_INST_002_000281,STU_INST_002_0271,Music,Advanced,2025-07-14,Needs Improvement,Certificate of Participation,98,Shweta Mittal
ACT_INST_002_000282,STU_INST_002_0271,Art & Craft,Advanced,2025-06-12,Very Good,,79,Ishaan Jain
ACT_INST_002_000283,STU_INST_002_0271,Athletics,Beginner,2025-02-28,Very Good,District Level Participant,83,Yash Vyas
ACT_INST_002_000284,STU_INST_002_0272,Quiz,Beginner,2025-04-06,Average,,79,Deepak Thakkar
ACT_INST_002_000285,STU_INST_002_0272,Quiz,Advanced,2025-01-25,Needs Improvement,,80,Meera Bhardwaj
ACT_INST_002_000286,STU_INST_002_0272,Football,Beginner,2025-08-06,Excellent,,79,Tanvi Dutta
ACT_INST_002_000287,STU_INST_002_0274,Basketball,Beginner,2025-01-08,Very Good,District Level Participant,75,Zara Joshi
ACT_INST_002_000288,STU_INST_002_0274,Dance,Advanced,2025-04-30,Average,,100,Seema Banerjee
ACT_INST_002_000289,STU_INST_002_0275,Science Club,Advanced,2025-01-07,Good,,80,Rekha Iyer
ACT_INST_002_000290,STU_INST_002_0275,Badminton,Intermediate,2025-05-15,Average,,85,Karan Mitra
ACT_INST_002_000291,STU_INST_002_0278,Cultural Committee,Intermediate,2024-12-31,Very Good,Certificate of Participation,76,Shreya Bhatia
ACT_INST_002_000292,STU_INST_002_0278,Art & Craft,Intermediate,2025-06-03,Needs Improvement,,82,Arjun Srivastava
ACT_INST_002_000293,STU_INST_002_0278,Athletics,Intermediate,2025-01-17,Excellent,District Level Participant,84,Ishika Singhal
ACT_INST_002_000294,STU_INST_002_0279,Table Tennis,Beginner,2025-05-10,Very Good,,81,Shriya More
ACT_INST_002_000295,STU_INST_002_0279,Football,Advanced,2025-05-20,Average,School Level Winner,74,Swati Goyal
ACT_INST_002_000296,STU_INST_002_0279,Environmental Club,Beginner,2025-06-26,Excellent,,70,Kavya Arora
ACT_INST_002_000297,STU_INST_002_0280,Environmental Club,Advanced,2025-05-30,Very Good,,82,Tanya Kumar
ACT_INST_002_000298,STU_INST_002_0280,Basketball,Advanced,2024-12-11,Needs Improvement,,87,Priyanka Joshi
ACT_INST_002_000299,STU_INST_002_0280,Quiz,Beginner,2025-02-10,Needs Improvement,,84,Abhishek Krishnan
ACT_INST_002_000300,STU_INST_002_0281,Karate,Intermediate,2024-12-02,Very Good,Certificate of Participation,100,Aarohi Kumar
ACT_INST_002_000301,STU_INST_002_0281,Debate,Advanced,2024-11-06,Good,,91,Amit Gupta
ACT_INST_002_000302,STU_INST_002_0281,Karate,Intermediate,2025-01-14,Very Good,,72,Arya Bhardwaj
ACT_INST_002_000303,STU_INST_002_0282,Cultural Committee,Advanced,2025-07-17,Average,State Level Qualifier,88,Meera Aggarwal
ACT_INST_002_000304,STU_INST_002_0283,Football,Advanced,2025-05-14,Needs Improvement,,83,Tanya Bhattacharya
ACT_INST_002_000305,STU_INST_002_0283,Yoga,Advanced,2024-11-10,Excellent,,73,Vivaan Pal
ACT_INST_002_000306,STU_INST_002_0283,Environmental Club,Beginner,2025-02-07,Good,,70,Sai Pal
ACT_INST_002_000307,STU_INST_002_0284,Badminton,Beginner,2025-07-10,Very Good,,77,Harsh Suthar
ACT_INST_002_000308,STU_INST_002_0284,Basketball,Intermediate,2024-10-31,Excellent,,99,Priya Kapoor
ACT_INST_002_000309,STU_INST_002_0286,Yoga,Intermediate,2024-10-29,Excellent,Certificate of Participation,78,Kriti Chakraborty
ACT_INST_002_000310,STU_INST_002_0288,Dance,Intermediate,2025-08-01,Needs Improvement,,70,Anil Goel
ACT_INST_002_000311,STU_INST_002_0288,Quiz,Intermediate,2025-07-17,Very Good,School Level Winner,77,Manoj Mittal
ACT_INST_002_000312,STU_INST_002_0289,Cultural Committee,Beginner,2025-02-25,Average,,70,Ananya Vyas
ACT_INST_002_000313,STU_INST_002_0289,Cricket,Advanced,2024-12-28,Excellent,,76,Ishaan Kamath
ACT_INST_002_000314,STU_INST_002_0292,Yoga,Advanced,2025-01-21,Average,,91,Diya Venkatesh
ACT_INST_002_000315,STU_INST_002_0293,Debate,Intermediate,2025-08-17,Needs Improvement,,76,Manisha Pal
ACT_INST_002_000316,STU_INST_002_0295,Athletics,Advanced,2025-06-26,Needs Improvement,,94,Pihu Bhat
ACT_INST_002_000317,STU_INST_002_0295,Cultural Committee,Intermediate,2025-08-03,Very Good,,76,Riya Shinde
ACT_INST_002_000318,STU_INST_002_0295,Literary Society,Intermediate,2024-10-28,Good,,93,Nitin Bhattacharya
ACT_INST_002_000319,STU_INST_002_0296,Cricket,Beginner,2025-05-09,Average,,71,Kavya Kar
ACT_INST_002_000320,STU_INST_002_0296,Dance,Beginner,2024-10-19,Excellent,,95,Kiara Kale
ACT_INST_002_000321,STU_INST_002_0296,Drama,Beginner,2025-02-17,Excellent,,100,Aryan Dutta
ACT_INST_002_000322,STU_INST_002_0297,Science Club,Advanced,2025-07-22,Very Good,,84,Sana Kumar
ACT_INST_002_000323,STU_INST_002_0297,Environmental Club,Intermediate,2025-07-01,Needs Improvement,,73,Arya Reddy
ACT_INST_002_000324,STU_INST_002_0297,Cultural Committee,Advanced,2025-01-23,Good,,82,Anjali Sharma
ACT_INST_002_000325,STU_INST_002_0298,Cricket,Advanced,2025-04-07,Excellent,,74,Sunita Shah
ACT_INST_002_000326,STU_INST_002_0299,Science Club,Advanced,2025-08-08,Excellent,,85,Shaurya Banerjee
ACT_INST_002_000327,STU_INST_002_0304,Literary Society,Advanced,2025-02-19,Needs Improvement,State Level Qualifier,88,Kabir Bose
ACT_INST_002_000328,STU_INST_002_0304,Basketball,Advanced,2025-05-23,Very Good,,74,Saanvi Patil
ACT_INST_002_000329,STU_INST_002_0305,Science Club,Advanced,2025-03-05,Excellent,,77,Karan Ghosh
ACT_INST_002_000330,STU_INST_002_0306,Environmental Club,Intermediate,2025-04-15,Very Good,,92,Aarohi Sen
ACT_INST_002_000331,STU_INST_002_0307,Art & Craft,Beginner,2025-05-27,Average,School Level Winner,93,Nitin Bhattacharya
ACT_INST_002_000332,STU_INST_002_0308,Cricket,Beginner,2025-08-09,Average,,88,Anika Pal
ACT_INST_002_000333,STU_INST_002_0308,Cricket,Advanced,2024-10-10,Average,,71,Varun Thakkar
ACT_INST_002_000334,STU_INST_002_0308,Karate,Beginner,2024-11-10,Needs Improvement,,85,Pooja Hegde
ACT_INST_002_000335,STU_INST_002_0309,Literary Society,Advanced,2024-11-02,Excellent,,95,Ishaan Arora
ACT_INST_002_000336,STU_INST_002_0309,Science Club,Intermediate,2025-05-22,Average,District Level Participant,88,Riyansh Modi
ACT_INST_002_000337,STU_INST_002_0309,Cricket,Advanced,2025-02-19,Average,,81,Kiara Kumar
ACT_INST_002_000338,STU_INST_002_0312,Table Tennis,Beginner,2025-06-22,Needs Improvement,,83,Ashish Desai
ACT_INST_002_000339,STU_INST_002_0313,Basketball,Beginner,2025-06-22,Needs Improvement,,73,Rashmi Kumar
ACT_INST_002_000340,STU_INST_002_0313,Cultural Committee,Beginner,2025-07-23,Very Good,,98,Ravi Bhattacharya
ACT_INST_002_000341,STU_INST_002_0314,Table Tennis,Advanced,2024-09-27,Needs Improvement,,79,Myra Bhardwaj
ACT_INST_002_000342,STU_INST_002_0314,Quiz,Advanced,2024-11-26,Good,,71,Riyansh Kulkarni
ACT_INST_002_000343,STU_INST_002_0314,Cricket,Beginner,2024-11-13,Average,,72,Pihu Das
ACT_INST_002_000344,STU_INST_002_0316,Cricket,Advanced,2024-11-23,Excellent,,93,Preeti Kamath
ACT_INST_002_000345,STU_INST_002_0317,Badminton,Advanced,2025-05-20,Average,,88,Ananya Mathur
ACT_INST_002_000346,STU_INST_002_0318,Yoga,Intermediate,2025-01-28,Excellent,,95,Khushi Khanna
ACT_INST_002_000347,STU_INST_002_0318,Debate,Beginner,2025-06-16,Needs Improvement,,81,Rohan Singhal
ACT_INST_002_000348,STU_INST_002_0318,Literary Society,Beginner,2024-11-20,Good,District Level Participant,91,Shivansh Kulkarni
ACT_INST_002_000349,STU_INST_002_0319,Badminton,Advanced,2025-02-28,Needs Improvement,,92,Akash Joshi
ACT_INST_002_000350,STU_INST_002_0320,Athletics,Advanced,2024-11-27,Excellent,School Level Winner,78,Kavya Sen
ACT_INST_002_000351,STU_INST_002_0320,Yoga,Advanced,2024-10-19,Average,School Level Winner,71,Myra Shinde
ACT_INST_002_000352,STU_INST_002_0321,Art & Craft,Advanced,2025-06-21,Excellent,Certificate of Participation,75,Rudra Sharma
ACT_INST_002_000353,STU_INST_002_0321,Karate,Advanced,2025-05-16,Needs Improvement,,73,Ashish Biswas
ACT_INST_002_000354,STU_INST_002_0322,Quiz,Intermediate,2025-02-24,Excellent,Certificate of Participation,76,Priya Sethi
ACT_INST_002_000355,STU_INST_002_0323,Music,Advanced,2024-12-02,Needs Improvement,,85,Tanvi Krishnan
ACT_INST_002_000356,STU_INST_002_0324,Yoga,Beginner,2025-05-26,Very Good,District Level Participant,98,Advait Sen
ACT_INST_002_000357,STU_INST_002_0325,Quiz,Advanced,2025-01-20,Good,,84,Shaurya Bhatt
ACT_INST_002_000358,STU_INST_002_0325,Badminton,Advanced,2024-11-20,Very Good,,70,Arjit Ghosh
ACT_INST_002_000359,STU_INST_002_0326,Science Club,Advanced,2025-04-17,Excellent,,74,Kriti Shinde
ACT_INST_002_000360,STU_INST_002_0326,Athletics,Intermediate,2024-11-14,Excellent,,91,Sai Ganguly
ACT_INST_002_000361,STU_INST_002_0326,Badminton,Advanced,2025-06-26,Average,,89,Saanvi Malhotra
ACT_INST_002_000362,STU_INST_002_0327,Karate,Advanced,2024-09-17,Needs Improvement,,70,Neha Roy
ACT_INST_002_000363,STU_INST_002_0329,Debate,Beginner,2025-06-16,Very Good,District Level Participant,98,Deepak Sethi
ACT_INST_002_000364,STU_INST_002_0329,Badminton,Advanced,2025-03-12,Average,,74,Dev Gupta
ACT_INST_002_000365,STU_INST_002_0331,Basketball,Beginner,2024-11-09,Average,,76,Kiara Kumar
ACT_INST_002_000366,STU_INST_002_0331,Badminton,Intermediate,2025-02-02,Very Good,,76,Ravi Venkatesh
ACT_INST_002_000367,STU_INST_002_0333,Drama,Beginner,2025-08-06,Good,,87,Divya Mathur
ACT_INST_002_000368,STU_INST_002_0333,Karate,Intermediate,2025-07-07,Good,,83,Ashish Mukherjee
ACT_INST_002_000369,STU_INST_002_0334,Karate,Intermediate,2025-06-11,Good,,98,Sana Thakkar
ACT_INST_002_000370,STU_INST_002_0335,Basketball,Advanced,2025-02-11,Excellent,,98,Pooja Dubey
ACT_INST_002_000371,STU_INST_002_0336,Art & Craft,Intermediate,2024-10-17,Very Good,,70,Arjun Bhardwaj
ACT_INST_002_000372,STU_INST_002_0339,Literary Society,Advanced,2024-10-30,Very Good,,73,Pooja Sarkar
ACT_INST_002_000373,STU_INST_002_0342,Music,Advanced,2025-07-25,Excellent,,80,Aadhya Vyas
ACT_INST_002_000374,STU_INST_002_0342,Cricket,Beginner,2025-01-31,Average,,70,Ishika Ghosh
ACT_INST_002_000375,STU_INST_002_0342,Debate,Intermediate,2024-11-09,Needs Improvement,,82,Ankit Joshi
ACT_INST_002_000376,STU_INST_002_0343,Cultural Committee,Beginner,2025-01-07,Needs Improvement,State Level Qualifier,70,Om Patel
ACT_INST_002_000377,STU_INST_002_0343,Basketball,Beginner,2025-03-05,Excellent,,98,Ishaan Ghosh
ACT_INST_002_000378,STU_INST_002_0343,Music,Beginner,2024-12-25,Needs Improvement,,70,Advait Kar
ACT_INST_002_000379,STU_INST_002_0345,Literary Society,Beginner,2025-04-10,Average,State Level Qualifier,98,Saanvi Das
ACT_INST_002_000380,STU_INST_002_0347,Football,Beginner,2025-06-18,Average,,71,Om Thakkar
ACT_INST_002_000381,STU_INST_002_0347,Art & Craft,Beginner,2025-02-28,Good,,74,Ravi Patil
ACT_INST_002_000382,STU_INST_002_0347,Music,Intermediate,2025-01-07,Average,,96,Priya Shinde
ACT_INST_002_000383,STU_INST_002_0348,Cricket,Beginner,2025-07-17,Needs Improvement,,86,Priya Tiwari
ACT_INST_002_000384,STU_INST_002_0348,Football,Advanced,2025-01-28,Very Good,,89,Karan Kumar
ACT_INST_002_000385,STU_INST_002_0348,Cultural Committee,Advanced,2025-01-20,Excellent,District Level Participant,83,Tanya Joshi
ACT_INST_002_000386,STU_INST_002_0349,Dance,Advanced,2025-03-17,Average,,93,Saanvi Menon
ACT_INST_002_000387,STU_INST_002_0349,Music,Advanced,2025-07-27,Very Good,,99,Dhruv Pillai
ACT_INST_002_000388,STU_INST_002_0349,Table Tennis,Beginner,2025-01-11,Very Good,,76,Nidhi Ghosh
ACT_INST_002_000389,STU_INST_002_0352,Karate,Intermediate,2025-02-08,Very Good,,80,Vinod Roy
ACT_INST_002_000390,STU_INST_002_0352,Literary Society,Intermediate,2024-10-22,Very Good,,71,Tanvi Desai
ACT_INST_002_000391,STU_INST_002_0354,Debate,Advanced,2025-04-24,Very Good,,72,Maya Biswas
ACT_INST_002_000392,STU_INST_002_0355,Debate,Advanced,2025-07-06,Very Good,,94,Deepak Desai
ACT_INST_002_000393,STU_INST_002_0355,Table Tennis,Intermediate,2025-01-21,Good,,85,Zara Parikh
ACT_INST_002_000394,STU_INST_002_0357,Karate,Advanced,2025-06-13,Needs Improvement,,81,Sana Sethi
ACT_INST_002_000395,STU_INST_002_0360,Football,Intermediate,2025-06-14,Good,District Level Participant,76,Rashmi Pillai
ACT_INST_002_000396,STU_INST_002_0360,Cricket,Intermediate,2024-12-21,Average,,72,Rekha Mandal
ACT_INST_002_000397,STU_INST_002_0360,Music,Beginner,2025-01-23,Average,,87,Ira Singh
ACT_INST_002_000398,STU_INST_002_0362,Table Tennis,Beginner,2025-08-09,Needs Improvement,,94,Kavya Bhardwaj
ACT_INST_002_000399,STU_INST_002_0362,Cricket,Intermediate,2025-08-15,Excellent,,95,Shalini Jain
ACT_INST_002_000400,STU_INST_002_0363,Cultural Committee,Advanced,2024-09-24,Needs Improvement,,97,Sana Chowdhury
ACT_INST_002_000401,STU_INST_002_0363,Cricket,Intermediate,2024-10-10,Average,,89,Kriti Mitra
ACT_INST_002_000402,STU_INST_002_0364,Table Tennis,Intermediate,2025-07-17,Needs Improvement,,86,Laksh Chaturvedi
ACT_INST_002_000403,STU_INST_002_0364,Drama,Intermediate,2024-11-24,Very Good,,78,Arjun Bansal
ACT_INST_002_000404,STU_INST_002_0365,Yoga,Advanced,2025-06-26,Excellent,,91,Arjit Subramanian
ACT_INST_002_000405,STU_INST_002_0365,Environmental Club,Beginner,2025-03-25,Needs Improvement,,86,Reyansh Banerjee
ACT_INST_002_000406,STU_INST_002_0365,Literary Society,Beginner,2025-03-24,Average,,97,Vivaan Rao
ACT_INST_002_000407,STU_INST_002_0366,Science Club,Beginner,2024-11-02,Good,,79,Deepak Biswas
ACT_INST_002_000408,STU_INST_002_0367,Badminton,Advanced,2025-01-05,Excellent,,71,Yash Srivastava
ACT_INST_002_000409,STU_INST_002_0368,Literary Society,Intermediate,2025-03-07,Average,District Level Participant,76,Kavya Dutta
ACT_INST_002_000410,STU_INST_002_0368,Dance,Intermediate,2024-11-28,Very Good,,88,Ira Mukherjee
ACT_INST_002_000411,STU_INST_002_0369,Karate,Intermediate,2025-06-27,Average,,79,Vihaan Menon
ACT_INST_002_000412,STU_INST_002_0370,Football,Beginner,2024-10-10,Average,,77,Sana Kamath
ACT_INST_002_000413,STU_INST_002_0370,Music,Advanced,2025-04-11,Needs Improvement,,99,Deepika Aggarwal
ACT_INST_002_000414,STU_INST_002_0371,Badminton,Advanced,2025-07-24,Very Good,,97,Vihaan Jain
ACT_INST_002_000415,STU_INST_002_0372,Table Tennis,Beginner,2025-07-12,Good,,77,Anjali Dave
ACT_INST_002_000416,STU_INST_002_0375,Basketball,Intermediate,2025-04-13,Good,,77,Vikram Chakraborty
ACT_INST_002_000417,STU_INST_002_0376,Quiz,Beginner,2025-02-12,Very Good,,72,Sana Bhardwaj
ACT_INST_002_000418,STU_INST_002_0379,Athletics,Intermediate,2025-07-14,Good,State Level Qualifier,96,Advik Kumar
ACT_INST_002_000419,STU_INST_002_0383,Karate,Intermediate,2025-06-04,Average,,79,Shweta Trivedi
ACT_INST_002_000420,STU_INST_002_0384,Music,Advanced,2025-04-17,Needs Improvement,,95,Ira Joshi
ACT_INST_002_000421,STU_INST_002_0384,Cricket,Advanced,2025-03-11,Average,,84,Priyanka Chakraborty
ACT_INST_002_000422,STU_INST_002_0386,Badminton,Beginner,2025-02-13,Needs Improvement,,74,Shweta Vyas
ACT_INST_002_000423,STU_INST_002_0387,Debate,Advanced,2025-07-18,Excellent,,74,Advik Kapoor
ACT_INST_002_000424,STU_INST_002_0387,Art & Craft,Advanced,2024-11-04,Excellent,District Level Participant,86,Riyansh Mukherjee
ACT_INST_002_000425,STU_INST_002_0387,Drama,Advanced,2024-09-29,Needs Improvement,State Level Qualifier,84,Arjit Pillai
ACT_INST_002_000426,STU_INST_002_0390,Cultural Committee,Beginner,2025-07-04,Very Good,Certificate of Participation,91,Meera Pawar
ACT_INST_002_000427,STU_INST_002_0390,Art & Craft,Intermediate,2024-12-21,Average,District Level Participant,75,Saanvi Bhatia
ACT_INST_002_000428,STU_INST_002_0390,Table Tennis,Beginner,2025-07-19,Very Good,,78,Riya Mukherjee
ACT_INST_002_000429,STU_INST_002_0391,Cricket,Advanced,2025-04-08,Excellent,,88,Om Subramanian
ACT_INST_002_000430,STU_INST_002_0391,Yoga,Intermediate,2025-05-07,Very Good,School Level Winner,97,Yogesh Singhal
ACT_INST_002_000431,STU_INST_002_0391,Basketball,Beginner,2024-12-09,Needs Improvement,,75,Anjali Mittal
ACT_INST_002_000432,STU_INST_002_0394,Basketball,Beginner,2024-09-26,Good,,87,Kiara Raman
ACT_INST_002_000433,STU_INST_002_0394,Debate,Advanced,2024-10-18,Excellent,,92,Vihaan Modi
ACT_INST_002_000434,STU_INST_002_0394,Karate,Beginner,2024-12-01,Average,School Level Winner,78,Rajesh Gowda
ACT_INST_002_000435,STU_INST_002_0398,Athletics,Advanced,2024-11-01,Needs Improvement,,93,Ravi Mitra
ACT_INST_002_000436,STU_INST_002_0399,Athletics,Advanced,2025-08-08,Very Good,School Level Winner,83,Maya Trivedi
ACT_INST_002_000437,STU_INST_002_0399,Cricket,Advanced,2024-10-26,Very Good,Certificate of Participation,84,Seema Iyer
