student_id,institute_id,parent_id,mentor_id,name,gender,grade,section,roll_number,date_of_birth,admission_date,academic_year,attendance_percentage,current_gpa,behavioral_incidents,risk_level,last_assessment_score,fees_paid,transport_mode,medium_of_instruction,special_needs
STU_INST_002_0124,INST_002,PAR_INST_002_0124,MEN_INST_002_004,Arjun Krishnan,Male,10th,E,9t8680,2010-11-24,2024-04-13,2025-26,86.7,1.91,2,Medium,95,Yes,Bicycle,Regional Language,None
STU_INST_002_0125,INST_002,PAR_INST_002_0125,MEN_INST_002_005,Rajesh Sethi,Male,10th,E,122076,2009-04-25,2024-03-26,2025-26,95.6,2.75,1,Low,40,No,Walking,Hindi,None
STU_INST_002_0126,INST_002,PAR_INST_002_0126,MEN_INST_002_006,Arya Jain,Female,11th,A,117554,2011-01-15,2024-04-20,2025-26,41.5,2.09,2,High,35,No,Bicycle,Hindi,None
STU_INST_002_0127,INST_002,PAR_INST_002_0127,MEN_INST_002_007,Shriya Goel,Female,10th,E,128498,2011-07-14,2025-06-22,2025-26,60.3,3.07,0,Medium,88,No,Private Vehicle,Hindi,None
STU_INST_002_0128,INST_002,PAR_INST_002_0128,MEN_INST_002_008,Vikram Menon,Male,9th,A,101241,2008-07-16,2024-05-30,2025-26,100.0,3.47,4,Low,54,No,Bicycle,Regional Language,None
STU_INST_002_0129,INST_002,PAR_INST_002_0129,MEN_INST_002_009,Rekha Pawar,Female,10th,C,105397,2010-09-18,2024-08-24,2025-26,60.8,3.39,1,Medium,95,Yes,Walking,Regional Language,None
STU_INST_002_0130,INST_002,PAR_INST_002_0130,MEN_INST_002_010,Sana Bansal,Female,9th,E,126770,2011-06-01,2024-02-05,2025-26,77.9,1.97,0,Medium,42,Partial,Bicycle,Hindi,None
STU_INST_002_0131,INST_002,PAR_INST_002_0131,MEN_INST_002_011,Saanvi Joshi,Female,10th,B,116344,2010-07-12,2023-11-23,2025-26,82.9,2.99,2,Medium,92,Partial,Walking,English,None
STU_INST_002_0132,INST_002,PAR_INST_002_0132,MEN_INST_002_012,Sai Sarkar,Male,9th,E,9t5051,2008-09-08,2024-09-04,2025-26,83.4,2.57,1,Medium,43,No,Walking,English,None
STU_INST_002_0133,INST_002,PAR_INST_002_0133,MEN_INST_002_013,Kiara Sarkar,Female,9th,D,125176,2009-01-14,2025-05-27,2025-26,70.3,3.24,0,Low,63,Yes,Private Vehicle,English,None
STU_INST_002_0134,INST_002,PAR_INST_002_0134,MEN_INST_002_014,Shriya Raman,Female,9th,C,9t7766,2010-01-26,2023-12-16,2025-26,76.0,2.16,2,Medium,77,Yes,School Bus,English,Dyslexia
STU_INST_002_0135,INST_002,PAR_INST_002_0135,MEN_INST_002_015,Shivansh Kamath,Male,9th,A,115459,2008-12-04,2024-07-23,2025-26,100.0,3.19,0,Low,79,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0136,INST_002,PAR_INST_002_0136,MEN_INST_002_016,Suresh Mukherjee,Male,9th,E,104726,2010-01-05,2025-04-03,2025-26,84.8,2.83,1,Medium,65,Yes,School Bus,Hindi,None
STU_INST_002_0137,INST_002,PAR_INST_002_0137,MEN_INST_002_017,Ishika Kale,Female,9th,B,117775,2007-09-27,2023-10-06,2025-26,71.1,2.29,1,Medium,44,No,Walking,Hindi,None
STU_INST_002_0138,INST_002,PAR_INST_002_0138,MEN_INST_002_018,Arjun Chakraborty,Male,10th,B,115273,2011-05-27,2024-10-31,2025-26,74.2,2.36,0,Medium,47,Partial,Bicycle,Hindi,None
STU_INST_002_0139,INST_002,PAR_INST_002_0139,MEN_INST_002_019,Rohan Pawar,Male,12th,A,9t6832,2011-07-26,2025-02-19,2025-26,80.9,3.93,0,Low,51,Yes,Walking,English,None
STU_INST_002_0140,INST_002,PAR_INST_002_0140,MEN_INST_002_020,Pihu Panchal,Female,9th,E,115299,2010-05-09,2024-02-08,2025-26,70.0,2.93,1,Medium,78,Partial,School Bus,Regional Language,Physical Disability
STU_INST_002_0141,INST_002,PAR_INST_002_0141,MEN_INST_002_021,Raj Mondal,Male,10th,A,9t5129,2011-03-16,2024-01-24,2025-26,88.9,2.62,1,Low,72,No,Walking,English,None
STU_INST_002_0142,INST_002,PAR_INST_002_0142,MEN_INST_002_022,Riya Bhat,Female,12th,B,9t5823,2009-03-14,2024-07-13,2025-26,81.6,3.6,4,Medium,49,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0143,INST_002,PAR_INST_002_0143,MEN_INST_002_023,Veer Sen,Male,9th,D,117243,2009-07-20,2025-04-22,2025-26,71.4,4.0,0,Low,89,Yes,School Bus,English,None
STU_INST_002_0144,INST_002,PAR_INST_002_0144,MEN_INST_002_024,Preeti Pillai,Female,12th,A,9t4484,2010-02-27,2025-03-28,2025-26,95.0,3.96,1,Low,71,Yes,Auto Rickshaw,Hindi,None
STU_INST_002_0145,INST_002,PAR_INST_002_0145,MEN_INST_002_001,Dev Kale,Male,12th,C,109897,2008-06-23,2024-06-01,2025-26,94.0,2.77,1,Low,72,No,School Bus,Regional Language,None
STU_INST_002_0146,INST_002,PAR_INST_002_0146,MEN_INST_002_002,Riya Bhatia,Female,9th,B,121218,2010-08-17,2025-01-22,2025-26,92.2,3.2,2,Low,89,No,Private Vehicle,Hindi,None
STU_INST_002_0147,INST_002,PAR_INST_002_0147,MEN_INST_002_003,Aarohi Singhal,Female,11th,D,121756,2010-05-11,2025-01-24,2025-26,77.7,3.06,0,Low,85,Yes,Walking,English,None
STU_INST_002_0148,INST_002,PAR_INST_002_0148,MEN_INST_002_004,Kriti Shah,Female,9th,B,129457,2010-03-01,2025-05-05,2025-26,60.4,2.54,0,Medium,71,Yes,Private Vehicle,Hindi,None
STU_INST_002_0149,INST_002,PAR_INST_002_0149,MEN_INST_002_005,Anjali Bhattacharya,Female,10th,E,9t8657,2009-11-13,2023-11-10,2025-26,100.0,3.39,1,Low,44,No,School Bus,Regional Language,None
STU_INST_002_0150,INST_002,PAR_INST_002_0150,MEN_INST_002_006,Priyanka Iyer,Female,11th,E,111123,2008-01-21,2024-12-27,2025-26,54.8,2.23,1,Medium,50,No,Bicycle,Hindi,None
STU_INST_002_0151,INST_002,PAR_INST_002_0151,MEN_INST_002_007,Kavita Parikh,Female,12th,B,9t6552,2010-03-03,2024-12-07,2025-26,64.9,2.84,1,Medium,93,Partial,Walking,English,None
STU_INST_002_0152,INST_002,PAR_INST_002_0152,MEN_INST_002_008,Diya Mittal,Female,12th,A,104291,2008-03-19,2025-02-03,2025-26,75.8,3.7,3,Medium,90,Partial,Private Vehicle,English,None
STU_INST_002_0153,INST_002,PAR_INST_002_0153,MEN_INST_002_009,Raj Trivedi,Male,9th,B,9t8984,2010-01-18,2025-03-10,2025-26,58.7,1.96,2,High,64,Yes,Private Vehicle,Regional Language,None
STU_INST_002_0154,INST_002,PAR_INST_002_0154,MEN_INST_002_010,Yash Iyer,Male,12th,E,9t9143,2009-09-26,2024-01-09,2025-26,81.1,2.84,0,Medium,47,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0155,INST_002,PAR_INST_002_0155,MEN_INST_002_011,Atharv Mishra,Male,9th,B,129755,2008-02-01,2025-03-30,2025-26,60.4,3.37,0,Medium,95,No,Bicycle,English,None
STU_INST_002_0156,INST_002,PAR_INST_002_0156,MEN_INST_002_012,Riyansh Sharma,Male,11th,B,9t7130,2009-02-18,2025-02-02,2025-26,78.1,3.02,3,Medium,93,No,Walking,Hindi,None
STU_INST_002_0157,INST_002,PAR_INST_002_0157,MEN_INST_002_013,Rajesh Kulkarni,Male,10th,D,103816,2010-11-15,2025-03-05,2025-26,83.9,1.85,0,Medium,51,Yes,School Bus,Regional Language,None
STU_INST_002_0158,INST_002,PAR_INST_002_0158,MEN_INST_002_014,Rashmi Saha,Female,9th,A,119552,2009-09-24,2024-03-10,2025-26,65.8,2.09,0,Medium,46,No,Private Vehicle,Regional Language,None
STU_INST_002_0159,INST_002,PAR_INST_002_0159,MEN_INST_002_015,Yogesh Shah,Male,12th,E,114977,2009-08-02,2024-01-24,2025-26,91.2,2.42,0,Medium,81,Partial,Private Vehicle,Hindi,None
STU_INST_002_0160,INST_002,PAR_INST_002_0160,MEN_INST_002_016,Nidhi Shukla,Female,9th,D,125292,2008-04-13,2025-01-08,2025-26,83.2,2.63,2,Medium,72,No,Private Vehicle,English,None
STU_INST_002_0161,INST_002,PAR_INST_002_0161,MEN_INST_002_017,Shaurya Patil,Male,9th,E,119568,2007-09-23,2024-07-31,2025-26,95.0,2.89,2,Medium,88,No,Walking,Regional Language,None
STU_INST_002_0162,INST_002,PAR_INST_002_0162,MEN_INST_002_018,Aryan Desai,Male,9th,A,129295,2008-05-23,2024-04-05,2025-26,68.8,2.85,3,Medium,62,Partial,Private Vehicle,English,None
STU_INST_002_0163,INST_002,PAR_INST_002_0163,MEN_INST_002_019,Kriti Singh,Female,11th,C,102921,2008-07-21,2025-04-07,2025-26,82.5,2.58,2,Medium,71,Yes,Bicycle,English,Learning Disability
STU_INST_002_0164,INST_002,PAR_INST_002_0164,MEN_INST_002_020,Seema Mondal,Female,11th,E,101675,2007-10-05,2023-11-18,2025-26,83.4,1.77,1,Medium,52,Yes,School Bus,Regional Language,None
STU_INST_002_0165,INST_002,PAR_INST_002_0165,MEN_INST_002_021,Reyansh Kumar,Male,10th,E,9t1521,2011-08-18,2023-11-10,2025-26,100.0,2.73,2,Low,77,Partial,School Bus,English,None
STU_INST_002_0166,INST_002,PAR_INST_002_0166,MEN_INST_002_022,Shalini Mitra,Female,11th,A,122856,2007-10-03,2023-11-19,2025-26,74.1,3.27,1,Low,80,No,Walking,Hindi,None
STU_INST_002_0167,INST_002,PAR_INST_002_0167,MEN_INST_002_023,Dev Rao,Male,10th,E,102370,2009-01-23,2024-09-29,2025-26,52.2,2.64,0,Medium,85,Partial,School Bus,English,None
STU_INST_002_0168,INST_002,PAR_INST_002_0168,MEN_INST_002_024,Ayaan Pal,Male,11th,A,109317,2007-10-11,2024-10-27,2025-26,91.9,2.71,0,Low,82,Partial,Walking,Regional Language,None
STU_INST_002_0169,INST_002,PAR_INST_002_0169,MEN_INST_002_001,Preeti Mondal,Female,10th,D,108858,2008-12-14,2025-01-04,2025-26,82.6,4.0,1,Low,52,Yes,School Bus,English,None
STU_INST_002_0170,INST_002,PAR_INST_002_0170,MEN_INST_002_002,Kavita Bhat,Female,10th,D,126632,2007-09-29,2024-08-13,2025-26,99.3,3.5,3,Low,53,Partial,Private Vehicle,Hindi,Dyslexia
STU_INST_002_0171,INST_002,PAR_INST_002_0171,MEN_INST_002_003,Kriti Iyer,Female,11th,E,118157,2011-05-11,2025-04-18,2025-26,46.1,2.39,1,Medium,51,No,Auto Rickshaw,Regional Language,None
STU_INST_002_0172,INST_002,PAR_INST_002_0172,MEN_INST_002_004,Aarav Mehta,Male,9th,A,9t3745,2011-01-05,2024-08-03,2025-26,64.6,1.61,1,High,70,No,Bicycle,Hindi,None
STU_INST_002_0173,INST_002,PAR_INST_002_0173,MEN_INST_002_005,Ananya Bose,Female,10th,E,129040,2011-09-04,2024-09-24,2025-26,81.4,3.29,2,Medium,79,No,Walking,Regional Language,None
STU_INST_002_0174,INST_002,PAR_INST_002_0174,MEN_INST_002_006,Myra Kamath,Female,10th,C,114980,2010-01-22,2024-02-16,2025-26,53.1,1.91,2,High,88,Partial,School Bus,Hindi,None
STU_INST_002_0175,INST_002,PAR_INST_002_0175,MEN_INST_002_007,Anil Ganguly,Male,10th,C,112577,2010-05-08,2025-07-18,2025-26,68.7,2.7,1,Medium,43,No,Bicycle,English,None
STU_INST_002_0176,INST_002,PAR_INST_002_0176,MEN_INST_002_008,Manoj Goel,Male,11th,E,105474,2010-04-08,2025-07-10,2025-26,78.5,2.81,1,Medium,73,No,Private Vehicle,Hindi,None
STU_INST_002_0177,INST_002,PAR_INST_002_0177,MEN_INST_002_009,Sana Agarwal,Female,11th,E,115036,2007-12-17,2025-02-06,2025-26,88.3,2.79,2,Medium,38,Yes,Walking,English,None
STU_INST_002_0178,INST_002,PAR_INST_002_0178,MEN_INST_002_010,Ankit Mukherjee,Male,12th,B,115035,2010-12-31,2025-02-10,2025-26,79.0,2.9,1,Medium,66,No,Bicycle,Hindi,None
STU_INST_002_0179,INST_002,PAR_INST_002_0179,MEN_INST_002_011,Navya Deshpande,Female,12th,A,9t9508,2009-01-05,2025-03-31,2025-26,89.0,2.95,0,Low,79,Partial,School Bus,English,None
STU_INST_002_0180,INST_002,PAR_INST_002_0180,MEN_INST_002_012,Saanvi Joshi,Female,11th,D,125582,2011-09-03,2023-10-21,2025-26,77.9,3.15,1,Low,81,Yes,Bicycle,English,None
STU_INST_002_0181,INST_002,PAR_INST_002_0181,MEN_INST_002_013,Nidhi Mukherjee,Female,11th,A,105955,2010-02-20,2024-01-10,2025-26,86.2,3.9,1,Low,79,Partial,School Bus,English,None
STU_INST_002_0182,INST_002,PAR_INST_002_0182,MEN_INST_002_014,Vihaan Mitra,Male,11th,C,118630,2009-11-28,2025-03-16,2025-26,68.4,3.16,1,Medium,83,Yes,Bicycle,English,None
STU_INST_002_0183,INST_002,PAR_INST_002_0183,MEN_INST_002_015,Veer Goyal,Male,12th,A,119034,2011-02-07,2024-11-23,2025-26,72.5,2.36,1,Medium,42,No,Bicycle,Regional Language,None
STU_INST_002_0184,INST_002,PAR_INST_002_0184,MEN_INST_002_016,Preeti Subramanian,Female,10th,A,104222,2011-08-18,2025-03-30,2025-26,98.3,2.78,2,Low,44,Yes,Walking,English,None
STU_INST_002_0185,INST_002,PAR_INST_002_0185,MEN_INST_002_017,Ishika Deshpande,Female,11th,E,105983,2009-06-14,2024-02-09,2025-26,68.8,3.11,1,Medium,41,Yes,School Bus,Regional Language,None
STU_INST_002_0186,INST_002,PAR_INST_002_0186,MEN_INST_002_018,Vivaan Sethi,Male,9th,D,113902,2008-08-07,2023-11-28,2025-26,54.8,2.2,1,Medium,88,Partial,Walking,Regional Language,None
STU_INST_002_0187,INST_002,PAR_INST_002_0187,MEN_INST_002_019,Neha Subramanian,Female,11th,E,119058,2011-01-23,2024-12-19,2025-26,65.4,2.92,2,Medium,50,No,School Bus,English,None
STU_INST_002_0188,INST_002,PAR_INST_002_0188,MEN_INST_002_020,Arjun Singhal,Male,11th,D,124519,2011-09-03,2024-07-21,2025-26,93.9,2.79,1,Low,56,No,School Bus,English,None
STU_INST_002_0189,INST_002,PAR_INST_002_0189,MEN_INST_002_021,Priya Mittal,Female,9th,D,124816,2008-11-22,2023-11-14,2025-26,100.0,3.23,0,Low,93,Partial,Bicycle,Hindi,None
STU_INST_002_0190,INST_002,PAR_INST_002_0190,MEN_INST_002_022,Atharv Aggarwal,Male,10th,E,9t9157,2010-12-01,2025-02-23,2025-26,78.2,3.57,0,Low,44,Partial,Auto Rickshaw,Regional Language,None
STU_INST_002_0191,INST_002,PAR_INST_002_0191,MEN_INST_002_023,Veer Shetty,Male,11th,C,9t7130,2010-06-13,2024-09-07,2025-26,73.8,3.56,0,Low,94,Yes,Bicycle,English,None
STU_INST_002_0192,INST_002,PAR_INST_002_0192,MEN_INST_002_024,Rashmi Chakraborty,Female,12th,B,114690,2008-08-01,2024-05-11,2025-26,95.1,2.99,3,Low,52,Partial,Bicycle,Hindi,None
STU_INST_002_0193,INST_002,PAR_INST_002_0193,MEN_INST_002_001,Laksh Bhardwaj,Male,10th,B,124230,2009-04-11,2024-01-01,2025-26,99.4,2.54,1,Low,39,Yes,Bicycle,Regional Language,None
STU_INST_002_0194,INST_002,PAR_INST_002_0194,MEN_INST_002_002,Kiara Joshi,Female,10th,A,124648,2008-03-02,2025-07-13,2025-26,57.6,3.57,2,Medium,84,Partial,School Bus,Hindi,None
STU_INST_002_0195,INST_002,PAR_INST_002_0195,MEN_INST_002_003,Kavya Saha,Female,11th,D,101726,2008-03-14,2024-04-14,2025-26,82.0,2.88,0,Medium,66,Yes,Auto Rickshaw,English,None
STU_INST_002_0196,INST_002,PAR_INST_002_0196,MEN_INST_002_004,Ira Nair,Female,12th,C,106243,2010-08-30,2024-03-17,2025-26,100.0,2.83,3,Low,89,No,Private Vehicle,English,None
STU_INST_002_0197,INST_002,PAR_INST_002_0197,MEN_INST_002_005,Vikram Joshi,Male,10th,A,9t2724,2008-04-15,2024-01-09,2025-26,77.3,2.64,5,Medium,64,Yes,Bicycle,Regional Language,None
STU_INST_002_0198,INST_002,PAR_INST_002_0198,MEN_INST_002_006,Rekha Raman,Female,10th,C,107536,2007-09-26,2025-01-21,2025-26,72.4,2.84,2,Medium,46,Partial,School Bus,Hindi,None
STU_INST_002_0199,INST_002,PAR_INST_002_0199,MEN_INST_002_007,Kriti Bhatt,Female,10th,B,109305,2009-12-19,2025-04-21,2025-26,40.0,3.54,0,Medium,84,Yes,Private Vehicle,Regional Language,None
STU_INST_002_0200,INST_002,PAR_INST_002_0200,MEN_INST_002_008,Ira Goel,Female,10th,D,123071,2008-11-24,2024-04-04,2025-26,70.6,2.5,0,Medium,64,Partial,School Bus,English,None
STU_INST_002_0201,INST_002,PAR_INST_002_0201,MEN_INST_002_009,Arya Kale,Female,10th,B,104222,2010-09-29,2025-05-02,2025-26,91.2,1.86,1,Medium,95,No,Bicycle,Regional Language,None
STU_INST_002_0202,INST_002,PAR_INST_002_0202,MEN_INST_002_010,Divya Kulkarni,Female,9th,B,9t1170,2008-12-27,2024-11-15,2025-26,91.3,3.18,0,Low,93,No,Walking,English,None
STU_INST_002_0203,INST_002,PAR_INST_002_0203,MEN_INST_002_011,Navya Shah,Female,12th,C,124521,2007-11-08,2024-04-12,2025-26,86.5,2.71,2,Medium,43,Partial,School Bus,Regional Language,None
STU_INST_002_0204,INST_002,PAR_INST_002_0204,MEN_INST_002_012,Shivansh Vyas,Male,9th,D,119262,2010-09-21,2024-07-23,2025-26,100.0,1.57,0,Medium,39,Partial,School Bus,Hindi,None
STU_INST_002_0205,INST_002,PAR_INST_002_0205,MEN_INST_002_013,Divya Ganguly,Female,10th,A,124512,2010-06-08,2024-03-07,2025-26,100.0,2.13,1,Low,84,No,Bicycle,Regional Language,None
STU_INST_002_0206,INST_002,PAR_INST_002_0206,MEN_INST_002_014,Kriti Pillai,Female,9th,D,9t9732,2010-12-31,2024-08-22,2025-26,74.9,3.35,1,Low,43,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0207,INST_002,PAR_INST_002_0207,MEN_INST_002_015,Pihu Dubey,Female,10th,A,112853,2008-07-31,2025-02-04,2025-26,78.2,2.95,0,Medium,93,Partial,School Bus,English,None
STU_INST_002_0208,INST_002,PAR_INST_002_0208,MEN_INST_002_016,Sapna Pawar,Female,10th,E,114609,2011-02-18,2024-11-14,2025-26,75.5,4.0,2,Medium,67,No,School Bus,Hindi,None
STU_INST_002_0209,INST_002,PAR_INST_002_0209,MEN_INST_002_017,Samar Chowdhury,Male,11th,C,128414,2010-10-12,2025-06-09,2025-26,40.0,2.83,1,Medium,77,Yes,Walking,Regional Language,None
STU_INST_002_0210,INST_002,PAR_INST_002_0210,MEN_INST_002_018,Maya Saha,Female,9th,D,9t5749,2010-08-21,2024-02-13,2025-26,90.8,3.06,1,Low,57,Partial,Bicycle,English,None
STU_INST_002_0211,INST_002,PAR_INST_002_0211,MEN_INST_002_019,Maya Shukla,Female,11th,C,9t3326,2011-08-08,2024-10-07,2025-26,70.7,3.72,3,Medium,47,Yes,Auto Rickshaw,Regional Language,None
STU_INST_002_0212,INST_002,PAR_INST_002_0212,MEN_INST_002_020,Raj Panchal,Male,11th,C,104864,2008-01-09,2024-04-28,2025-26,57.5,2.64,1,Medium,76,Yes,Bicycle,English,None
STU_INST_002_0213,INST_002,PAR_INST_002_0213,MEN_INST_002_021,Ishaan Thakkar,Male,11th,B,9t4517,2008-12-27,2025-02-11,2025-26,92.7,4.0,3,Low,49,Yes,School Bus,English,None
STU_INST_002_0214,INST_002,PAR_INST_002_0214,MEN_INST_002_022,Samar Mukherjee,Male,10th,E,116956,2010-12-08,2023-10-16,2025-26,65.6,1.67,1,High,84,No,Walking,English,None
STU_INST_002_0215,INST_002,PAR_INST_002_0215,MEN_INST_002_023,Anika Dave,Female,12th,B,125043,2008-05-14,2024-10-22,2025-26,100.0,3.32,2,Low,39,No,Auto Rickshaw,Regional Language,None
STU_INST_002_0216,INST_002,PAR_INST_002_0216,MEN_INST_002_024,Aditya Pal,Male,9th,B,103423,2010-09-29,2023-11-01,2025-26,74.2,3.83,0,Low,57,Partial,Bicycle,Hindi,None
STU_INST_002_0217,INST_002,PAR_INST_002_0217,MEN_INST_002_001,Kriti Chaturvedi,Female,9th,C,129488,2010-05-21,2024-01-25,2025-26,81.7,2.41,1,Medium,57,No,Walking,English,None
STU_INST_002_0218,INST_002,PAR_INST_002_0218,MEN_INST_002_002,Abhishek Subramanian,Male,12th,E,125707,2011-05-11,2025-05-26,2025-26,97.5,3.25,0,Low,89,Yes,Auto Rickshaw,English,None
STU_INST_002_0219,INST_002,PAR_INST_002_0219,MEN_INST_002_003,Manoj Chowdhury,Male,10th,E,9t4048,2010-10-27,2025-08-08,2025-26,59.9,3.43,0,Medium,64,Partial,Walking,Regional Language,None
STU_INST_002_0220,INST_002,PAR_INST_002_0220,MEN_INST_002_004,Ishaan Deshpande,Male,9th,C,106299,2011-03-29,2024-10-13,2025-26,86.7,2.2,0,Medium,73,Partial,Walking,English,None
STU_INST_002_0221,INST_002,PAR_INST_002_0221,MEN_INST_002_005,Ayaan Bhardwaj,Male,9th,B,101490,2009-01-07,2024-01-07,2025-26,100.0,3.27,0,Low,38,No,Auto Rickshaw,English,None
STU_INST_002_0222,INST_002,PAR_INST_002_0222,MEN_INST_002_006,Shreya Joshi,Female,11th,D,106731,2007-12-18,2024-03-31,2025-26,97.4,2.42,1,Low,60,Partial,Private Vehicle,Regional Language,None
STU_INST_002_0223,INST_002,PAR_INST_002_0223,MEN_INST_002_007,Vinod Menon,Male,12th,C,9t3997,2008-01-26,2025-02-07,2025-26,100.0,2.87,0,Low,52,Partial,Bicycle,Hindi,None
STU_INST_002_0224,INST_002,PAR_INST_002_0224,MEN_INST_002_008,Tanvi Shah,Female,10th,B,117193,2008-07-16,2024-04-02,2025-26,84.3,2.19,1,Medium,79,No,Auto Rickshaw,Hindi,None
STU_INST_002_0225,INST_002,PAR_INST_002_0225,MEN_INST_002_009,Rashmi Jain,Female,10th,E,118178,2011-06-03,2025-08-04,2025-26,80.7,4.0,2,Medium,43,No,Auto Rickshaw,English,None
STU_INST_002_0226,INST_002,PAR_INST_002_0226,MEN_INST_002_010,Riya Shah,Female,10th,A,104765,2009-11-05,2024-10-21,2025-26,86.6,3.91,2,Low,82,Partial,Private Vehicle,Hindi,None
STU_INST_002_0227,INST_002,PAR_INST_002_0227,MEN_INST_002_011,Khushi Dave,Female,10th,D,9t4510,2009-05-24,2024-02-08,2025-26,100.0,2.51,1,Low,89,Yes,Walking,Hindi,None
STU_INST_002_0228,INST_002,PAR_INST_002_0228,MEN_INST_002_012,Krishna Singhal,Male,11th,B,106714,2008-01-14,2024-05-13,2025-26,94.5,3.28,1,Low,95,Partial,Bicycle,English,None
STU_INST_002_0229,INST_002,PAR_INST_002_0229,MEN_INST_002_013,Atharv Sethi,Male,11th,A,105547,2009-12-09,2025-01-16,2025-26,60.6,3.95,1,Medium,80,No,School Bus,Hindi,None
STU_INST_002_0230,INST_002,PAR_INST_002_0230,MEN_INST_002_014,Krishna Kumar,Male,9th,C,111148,2008-07-09,2024-03-26,2025-26,68.5,4.0,0,Medium,60,Partial,School Bus,English,None
STU_INST_002_0231,INST_002,PAR_INST_002_0231,MEN_INST_002_015,Preeti Verma,Female,10th,B,9t6170,2009-01-16,2025-06-13,2025-26,100.0,3.21,2,Low,61,Yes,School Bus,Hindi,None
STU_INST_002_0232,INST_002,PAR_INST_002_0232,MEN_INST_002_016,Rohan Hegde,Male,12th,A,114649,2011-02-17,2024-03-28,2025-26,69.6,2.5,1,Medium,80,Yes,Private Vehicle,Hindi,None
STU_INST_002_0233,INST_002,PAR_INST_002_0233,MEN_INST_002_017,Riya Mondal,Female,9th,B,122517,2009-01-28,2023-12-23,2025-26,100.0,3.78,2,Low,45,Partial,Bicycle,English,None
STU_INST_002_0234,INST_002,PAR_INST_002_0234,MEN_INST_002_018,Om Gupta,Male,10th,B,9t4298,2011-07-16,2024-11-01,2025-26,75.6,3.28,1,Low,50,Yes,School Bus,English,None
STU_INST_002_0235,INST_002,PAR_INST_002_0235,MEN_INST_002_019,Advait Bhatia,Male,11th,C,129829,2010-04-30,2024-05-23,2025-26,93.8,3.08,2,Low,88,No,School Bus,Hindi,None
STU_INST_002_0236,INST_002,PAR_INST_002_0236,MEN_INST_002_020,Raj Mathur,Male,12th,A,102340,2009-07-11,2024-11-11,2025-26,97.5,3.03,0,Low,37,Partial,Bicycle,Regional Language,None
STU_INST_002_0237,INST_002,PAR_INST_002_0237,MEN_INST_002_021,Kiara Chaturvedi,Female,12th,B,121088,2011-04-06,2023-11-09,2025-26,92.9,2.64,3,Medium,44,No,Auto Rickshaw,Regional Language,None
STU_INST_002_0238,INST_002,PAR_INST_002_0238,MEN_INST_002_022,Riyansh Bhatia,Male,11th,C,9t8905,2009-09-24,2025-06-13,2025-26,76.9,3.53,2,Medium,77,No,School Bus,Hindi,None
STU_INST_002_0239,INST_002,PAR_INST_002_0239,MEN_INST_002_023,Aarohi Banerjee,Female,10th,B,103393,2009-08-20,2024-05-08,2025-26,52.2,3.0,0,Medium,89,Yes,Private Vehicle,English,None
STU_INST_002_0240,INST_002,PAR_INST_002_0240,MEN_INST_002_024,Isha Desai,Female,10th,E,112298,2009-06-02,2024-04-26,2025-26,83.1,2.86,0,Medium,44,Partial,Auto Rickshaw,Regional Language,None
STU_INST_002_0241,INST_002,PAR_INST_002_0241,MEN_INST_002_001,Pihu Patel,Female,11th,D,103398,2009-01-06,2025-03-27,2025-26,90.8,3.57,1,Low,42,Yes,School Bus,English,Physical Disability
STU_INST_002_0242,INST_002,PAR_INST_002_0242,MEN_INST_002_002,Karan Mathur,Male,12th,B,112261,2010-01-10,2025-04-04,2025-26,88.4,3.26,2,Low,41,Yes,Private Vehicle,Hindi,None
STU_INST_002_0243,INST_002,PAR_INST_002_0243,MEN_INST_002_003,Yash Goel,Male,12th,A,9t3136,2008-09-25,2023-11-27,2025-26,61.2,2.73,0,Medium,76,Partial,Auto Rickshaw,English,None
STU_INST_002_0244,INST_002,PAR_INST_002_0244,MEN_INST_002_004,Sapna Modi,Female,9th,B,9t1951,2011-09-20,2025-01-31,2025-26,91.8,2.95,1,Low,48,Partial,Auto Rickshaw,English,None
STU_INST_002_0245,INST_002,PAR_INST_002_0245,MEN_INST_002_005,Ankit Mandal,Male,12th,C,104597,2010-06-13,2025-04-20,2025-26,95.2,3.01,3,Low,88,No,School Bus,Regional Language,None
STU_INST_002_0246,INST_002,PAR_INST_002_0246,MEN_INST_002_006,Arjun Bhatt,Male,9th,C,127337,2007-11-11,2024-09-19,2025-26,76.2,2.25,1,Medium,53,Partial,School Bus,Regional Language,None
STU_INST_002_0247,INST_002,PAR_INST_002_0247,MEN_INST_002_007,Maya Pawar,Female,10th,E,112652,2009-05-04,2025-02-19,2025-26,79.2,2.68,1,Medium,67,No,School Bus,Hindi,None
STU_INST_002_0248,INST_002,PAR_INST_002_0248,MEN_INST_002_008,Sai Bhatt,Male,10th,C,9t1592,2009-11-17,2024-07-30,2025-26,94.1,2.94,3,Medium,70,Partial,Walking,Regional Language,None
STU_INST_002_0249,INST_002,PAR_INST_002_0249,MEN_INST_002_009,Riyansh Joshi,Male,10th,E,9t5394,2009-08-12,2024-08-07,2025-26,83.9,1.93,2,High,80,Partial,Bicycle,Hindi,None
