student_id,institute_id,parent_id,mentor_id,name,gender,grade,section,roll_number,date_of_birth,admission_date,academic_year,attendance_percentage,current_gpa,behavioral_incidents,risk_level,last_assessment_score,fees_paid,transport_mode,medium_of_instruction,special_needs
STU_INST_001_0125,INST_001,PAR_INST_001_0125,MEN_INST_001_005,Akash Dave,Male,11th,C,102750,2010-01-09,2024-09-22,2025-26,80.4,2.18,0,Medium,50,Partial,Bicycle,Hindi,None
STU_INST_001_0126,INST_001,PAR_INST_001_0126,MEN_INST_001_006,Manoj Deshpande,Male,9th,B,128635,2007-11-03,2024-10-24,2025-26,82.9,1.43,1,Medium,89,No,School Bus,Hindi,None
STU_INST_001_0127,INST_001,PAR_INST_001_0127,MEN_INST_001_007,Suresh Kamath,Male,10th,B,121326,2009-01-02,2023-10-03,2025-26,89.7,3.52,0,Low,85,Partial,Private Vehicle,Hindi,None
STU_INST_001_0128,INST_001,PAR_INST_001_0128,MEN_INST_001_008,Ravi Saha,Male,11th,D,9t7843,2008-04-28,2024-07-30,2025-26,80.3,2.67,2,Medium,50,Yes,Private Vehicle,English,None
STU_INST_001_0129,INST_001,PAR_INST_001_0129,MEN_INST_001_009,Aadhya Shukla,Female,12th,E,123301,2008-05-22,2024-06-07,2025-26,73.8,2.06,1,Medium,63,Yes,School Bus,Hindi,None
STU_INST_001_0130,INST_001,PAR_INST_001_0130,MEN_INST_001_010,Sneha Ganguly,Female,10th,A,9t7178,2009-03-26,2024-01-30,2025-26,72.6,1.48,1,Medium,94,Partial,Bicycle,Hindi,None
STU_INST_001_0131,INST_001,PAR_INST_001_0131,MEN_INST_001_011,Sara Saha,Female,12th,C,9t2918,2008-04-24,2025-03-23,2025-26,94.8,2.21,2,Medium,75,No,Walking,English,None
STU_INST_001_0132,INST_001,PAR_INST_001_0132,MEN_INST_001_012,Seema Hegde,Female,9th,C,122685,2009-04-14,2025-04-25,2025-26,80.1,2.23,1,Medium,53,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0133,INST_001,PAR_INST_001_0133,MEN_INST_001_013,Anika Mishra,Female,12th,B,128812,2009-11-01,2024-11-02,2025-26,70.7,1.95,0,Medium,57,No,Bicycle,Regional Language,None
STU_INST_001_0134,INST_001,PAR_INST_001_0134,MEN_INST_001_014,Priya Jadhav,Female,10th,C,9t6778,2009-07-09,2025-01-28,2025-26,66.1,2.41,1,Medium,61,Partial,School Bus,English,None
STU_INST_001_0135,INST_001,PAR_INST_001_0135,MEN_INST_001_015,Sneha Joshi,Female,10th,B,9t4443,2010-11-20,2023-11-24,2025-26,85.3,3.35,2,Low,74,No,Bicycle,Regional Language,None
STU_INST_001_0136,INST_001,PAR_INST_001_0136,MEN_INST_001_016,Pooja Kar,Female,11th,E,9t8590,2009-02-08,2024-06-24,2025-26,83.2,2.28,2,Medium,50,Partial,Walking,Regional Language,None
STU_INST_001_0137,INST_001,PAR_INST_001_0137,MEN_INST_001_017,Ishaan Sethi,Male,11th,B,127669,2010-08-15,2024-06-12,2025-26,76.2,2.4,1,Medium,60,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0138,INST_001,PAR_INST_001_0138,MEN_INST_001_018,Ishika Kale,Female,11th,B,116454,2009-10-10,2025-01-30,2025-26,53.3,3.36,2,Medium,73,No,Walking,English,None
STU_INST_001_0139,INST_001,PAR_INST_001_0139,MEN_INST_001_019,Shriya Das,Female,10th,E,119817,2009-05-28,2024-12-19,2025-26,72.2,2.51,0,Medium,85,Yes,Auto Rickshaw,Regional Language,None
STU_INST_001_0140,INST_001,PAR_INST_001_0140,MEN_INST_001_020,Manoj Bhardwaj,Male,11th,C,9t8319,2008-06-19,2025-01-20,2025-26,69.6,2.47,1,Medium,79,Partial,Walking,English,None
STU_INST_001_0141,INST_001,PAR_INST_001_0141,MEN_INST_001_021,Aryan Jindal,Male,9th,C,116080,2011-07-15,2024-01-02,2025-26,44.5,3.21,1,Medium,60,No,Bicycle,English,None
STU_INST_001_0142,INST_001,PAR_INST_001_0142,MEN_INST_001_022,Yogesh Goel,Male,12th,C,9t6067,2011-08-05,2024-08-04,2025-26,87.9,2.75,2,Medium,45,Partial,Bicycle,Regional Language,None
STU_INST_001_0143,INST_001,PAR_INST_001_0143,MEN_INST_001_023,Advik Roy,Male,11th,D,127232,2010-06-03,2025-06-27,2025-26,89.5,2.21,2,Medium,63,Partial,Bicycle,Regional Language,None
STU_INST_001_0144,INST_001,PAR_INST_001_0144,MEN_INST_001_024,Neha Sethi,Female,9th,E,9t7476,2007-10-10,2023-10-16,2025-26,96.0,2.34,0,Low,57,Yes,Auto Rickshaw,Hindi,Learning Disability
STU_INST_001_0145,INST_001,PAR_INST_001_0145,MEN_INST_001_001,Karan Khanna,Male,9th,C,9t5456,2011-01-21,2025-06-14,2025-26,70.6,1.72,1,Medium,66,Yes,Auto Rickshaw,English,None
STU_INST_001_0146,INST_001,PAR_INST_001_0146,MEN_INST_001_002,Vihaan Mandal,Male,10th,C,9t4451,2008-04-02,2025-07-19,2025-26,85.9,2.26,0,Medium,35,Yes,Auto Rickshaw,Regional Language,None
STU_INST_001_0147,INST_001,PAR_INST_001_0147,MEN_INST_001_003,Kabir Verma,Male,11th,D,118304,2010-09-24,2023-11-25,2025-26,64.9,2.96,1,Medium,71,Yes,Walking,Hindi,None
STU_INST_001_0148,INST_001,PAR_INST_001_0148,MEN_INST_001_004,Raj Jadhav,Male,10th,E,9t5137,2008-04-13,2024-03-29,2025-26,79.8,2.56,0,Medium,57,No,Walking,Hindi,None
STU_INST_001_0149,INST_001,PAR_INST_001_0149,MEN_INST_001_005,Rekha Krishnan,Female,12th,B,104453,2010-05-05,2023-11-07,2025-26,97.1,2.45,0,Low,70,Partial,Walking,Regional Language,None
STU_INST_001_0150,INST_001,PAR_INST_001_0150,MEN_INST_001_006,Diya Tiwari,Female,9th,B,114275,2011-06-04,2024-01-23,2025-26,98.6,3.26,1,Low,43,No,School Bus,English,ADHD
STU_INST_001_0151,INST_001,PAR_INST_001_0151,MEN_INST_001_007,Ankit Bhattacharya,Male,11th,C,9t4299,2009-09-01,2023-11-02,2025-26,55.4,2.18,3,High,82,Partial,Private Vehicle,Hindi,None
STU_INST_001_0152,INST_001,PAR_INST_001_0152,MEN_INST_001_008,Ravi Singhal,Male,12th,B,105665,2007-11-13,2023-10-20,2025-26,84.5,2.85,0,Medium,49,Partial,School Bus,Regional Language,None
STU_INST_001_0153,INST_001,PAR_INST_001_0153,MEN_INST_001_009,Ishika Singh,Female,10th,A,102508,2009-07-28,2023-10-01,2025-26,83.3,2.71,2,Medium,36,No,Private Vehicle,Regional Language,None
STU_INST_001_0154,INST_001,PAR_INST_001_0154,MEN_INST_001_010,Arjun Vyas,Male,12th,D,9t2392,2008-01-05,2025-07-21,2025-26,73.1,3.15,0,Low,69,Yes,Private Vehicle,English,None
STU_INST_001_0155,INST_001,PAR_INST_001_0155,MEN_INST_001_011,Ankit Desai,Male,12th,A,106831,2009-03-13,2023-12-04,2025-26,87.9,2.55,2,Medium,91,No,Private Vehicle,Hindi,None
STU_INST_001_0156,INST_001,PAR_INST_001_0156,MEN_INST_001_012,Myra Thakkar,Female,9th,E,106713,2010-01-31,2024-05-12,2025-26,77.9,3.37,2,Medium,79,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0157,INST_001,PAR_INST_001_0157,MEN_INST_001_013,Sneha Khanna,Female,9th,B,109229,2007-10-13,2024-11-22,2025-26,53.9,2.59,2,Medium,74,Yes,School Bus,English,Physical Disability
STU_INST_001_0158,INST_001,PAR_INST_001_0158,MEN_INST_001_014,Aryan More,Male,9th,E,9t1387,2008-01-18,2025-02-03,2025-26,78.4,3.29,3,Medium,74,Partial,Walking,Hindi,None
STU_INST_001_0159,INST_001,PAR_INST_001_0159,MEN_INST_001_015,Tanya Gupta,Female,11th,B,9t1403,2009-07-28,2024-04-12,2025-26,84.5,3.14,1,Low,49,Yes,Private Vehicle,Regional Language,None
STU_INST_001_0160,INST_001,PAR_INST_001_0160,MEN_INST_001_016,Neha Agarwal,Female,11th,E,9t3917,2007-11-03,2024-10-14,2025-26,89.6,3.55,3,Low,71,No,Bicycle,Regional Language,None
STU_INST_001_0161,INST_001,PAR_INST_001_0161,MEN_INST_001_017,Rohan Chakraborty,Male,11th,E,116427,2010-09-12,2025-07-21,2025-26,65.6,2.31,1,Medium,39,Yes,School Bus,Regional Language,None
STU_INST_001_0162,INST_001,PAR_INST_001_0162,MEN_INST_001_018,Kiara Mitra,Female,11th,C,119050,2008-05-21,2025-03-26,2025-26,100.0,3.04,1,Low,35,No,Walking,English,None
STU_INST_001_0163,INST_001,PAR_INST_001_0163,MEN_INST_001_019,Aadhya Saha,Female,10th,B,9t8407,2009-02-28,2024-09-15,2025-26,100.0,2.53,0,Low,74,Partial,School Bus,English,None
STU_INST_001_0164,INST_001,PAR_INST_001_0164,MEN_INST_001_020,Zara Gowda,Female,10th,E,9t1427,2010-07-20,2025-02-18,2025-26,93.4,2.25,3,Medium,35,Partial,Walking,English,None
STU_INST_001_0165,INST_001,PAR_INST_001_0165,MEN_INST_001_021,Arjit Mehta,Male,10th,E,9t1898,2010-11-17,2023-12-15,2025-26,70.4,2.05,0,Medium,64,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0166,INST_001,PAR_INST_001_0166,MEN_INST_001_022,Neha Patel,Female,9th,B,124517,2009-02-14,2025-06-21,2025-26,84.6,3.3,1,Low,76,Yes,Bicycle,Regional Language,None
STU_INST_001_0167,INST_001,PAR_INST_001_0167,MEN_INST_001_023,Rudra Gupta,Male,9th,B,106718,2011-02-21,2024-04-26,2025-26,84.7,4.0,1,Low,59,No,Bicycle,Regional Language,None
STU_INST_001_0168,INST_001,PAR_INST_001_0168,MEN_INST_001_024,Ayaan Bansal,Male,12th,C,123628,2011-03-02,2025-01-17,2025-26,100.0,3.15,2,Low,48,No,Walking,Regional Language,None
STU_INST_001_0169,INST_001,PAR_INST_001_0169,MEN_INST_001_001,Sana Das,Female,11th,D,117517,2010-10-29,2025-06-13,2025-26,100.0,3.61,2,Low,72,Yes,Auto Rickshaw,Regional Language,None
STU_INST_001_0170,INST_001,PAR_INST_001_0170,MEN_INST_001_002,Dev Gowda,Male,11th,C,9t5892,2008-12-04,2024-08-09,2025-26,80.6,3.27,0,Low,93,Yes,Bicycle,Hindi,None
STU_INST_001_0171,INST_001,PAR_INST_001_0171,MEN_INST_001_003,Ira Singh,Female,10th,C,125786,2008-11-14,2024-08-20,2025-26,82.8,3.46,1,Low,69,No,Walking,Hindi,None
STU_INST_001_0172,INST_001,PAR_INST_001_0172,MEN_INST_001_004,Myra Dave,Female,12th,D,9t6269,2011-01-23,2024-01-21,2025-26,79.6,2.54,1,Medium,61,No,School Bus,Hindi,None
STU_INST_001_0173,INST_001,PAR_INST_001_0173,MEN_INST_001_005,Kavita Mehta,Female,9th,A,111086,2009-12-18,2023-11-25,2025-26,66.8,1.81,2,High,43,No,Bicycle,Regional Language,None
STU_INST_001_0174,INST_001,PAR_INST_001_0174,MEN_INST_001_006,Sneha Mittal,Female,11th,D,126851,2011-06-18,2024-02-06,2025-26,100.0,2.31,1,Low,38,No,Bicycle,Hindi,None
STU_INST_001_0175,INST_001,PAR_INST_001_0175,MEN_INST_001_007,Shreya Pandey,Female,10th,E,111519,2010-01-23,2025-05-05,2025-26,65.1,2.71,0,Medium,61,Yes,Bicycle,Hindi,Learning Disability
STU_INST_001_0176,INST_001,PAR_INST_001_0176,MEN_INST_001_008,Arjit Joshi,Male,10th,B,113864,2011-02-07,2025-02-10,2025-26,41.5,2.77,2,Medium,84,Yes,Auto Rickshaw,English,None
STU_INST_001_0177,INST_001,PAR_INST_001_0177,MEN_INST_001_009,Sunita Agarwal,Female,12th,B,127194,2010-05-10,2024-09-20,2025-26,66.7,3.11,1,Medium,81,Yes,Walking,Regional Language,None
STU_INST_001_0178,INST_001,PAR_INST_001_0178,MEN_INST_001_010,Kriti Sarkar,Female,11th,A,106388,2010-03-05,2024-08-04,2025-26,70.0,2.7,2,Medium,83,Partial,Auto Rickshaw,English,None
STU_INST_001_0179,INST_001,PAR_INST_001_0179,MEN_INST_001_011,Shreya Mishra,Female,10th,C,112091,2009-04-16,2023-12-22,2025-26,82.2,2.79,0,Medium,57,Yes,Walking,Regional Language,None
STU_INST_001_0180,INST_001,PAR_INST_001_0180,MEN_INST_001_012,Aarohi Reddy,Female,12th,C,9t3126,2011-09-06,2024-01-10,2025-26,80.3,2.89,0,Medium,79,Yes,School Bus,Regional Language,None
STU_INST_001_0181,INST_001,PAR_INST_001_0181,MEN_INST_001_013,Ira Hegde,Female,12th,B,9t3008,2011-04-11,2024-10-27,2025-26,81.5,2.47,1,Medium,92,Partial,Bicycle,English,None
STU_INST_001_0182,INST_001,PAR_INST_001_0182,MEN_INST_001_014,Harsh Pal,Male,9th,A,111048,2010-02-20,2023-09-29,2025-26,78.2,3.7,1,Low,83,No,Auto Rickshaw,Hindi,None
STU_INST_001_0183,INST_001,PAR_INST_001_0183,MEN_INST_001_015,Varun Bhattacharya,Male,12th,C,9t1459,2007-10-08,2024-08-12,2025-26,100.0,1.56,0,Medium,74,No,Walking,Regional Language,None
STU_INST_001_0184,INST_001,PAR_INST_001_0184,MEN_INST_001_016,Rashmi Saha,Female,11th,B,9t1270,2010-01-15,2025-03-04,2025-26,86.3,2.65,2,Medium,36,Partial,Auto Rickshaw,Hindi,None
STU_INST_001_0185,INST_001,PAR_INST_001_0185,MEN_INST_001_017,Vinod Aggarwal,Male,12th,C,111591,2009-02-10,2024-02-04,2025-26,65.3,3.85,0,Medium,63,Yes,Walking,Hindi,Physical Disability
STU_INST_001_0186,INST_001,PAR_INST_001_0186,MEN_INST_001_018,Ishika Kale,Female,9th,E,9t4360,2009-02-25,2024-08-04,2025-26,89.3,2.34,1,Medium,88,No,Bicycle,English,None
STU_INST_001_0187,INST_001,PAR_INST_001_0187,MEN_INST_001_019,Isha Shah,Female,9th,D,9t7943,2008-06-05,2024-11-08,2025-26,71.4,2.36,1,Medium,42,Yes,Walking,English,None
STU_INST_001_0188,INST_001,PAR_INST_001_0188,MEN_INST_001_020,Sana Kale,Female,12th,E,116899,2008-06-03,2024-08-09,2025-26,83.5,2.72,0,Medium,69,Yes,Bicycle,Hindi,None
STU_INST_001_0189,INST_001,PAR_INST_001_0189,MEN_INST_001_021,Isha Chowdhury,Female,10th,B,122810,2009-08-14,2024-07-16,2025-26,63.7,3.23,0,Medium,71,Partial,Walking,Regional Language,None
STU_INST_001_0190,INST_001,PAR_INST_001_0190,MEN_INST_001_022,Ravi Dave,Male,9th,A,9t3781,2007-09-24,2024-12-30,2025-26,94.2,2.24,2,Medium,57,Yes,Private Vehicle,English,None
STU_INST_001_0191,INST_001,PAR_INST_001_0191,MEN_INST_001_023,Nidhi Singhal,Female,12th,E,9t6478,2009-02-01,2025-01-19,2025-26,65.8,3.17,0,Medium,80,No,Auto Rickshaw,Hindi,None
STU_INST_001_0192,INST_001,PAR_INST_001_0192,MEN_INST_001_024,Kriti Patel,Female,12th,B,108810,2009-09-16,2024-01-15,2025-26,57.0,3.86,2,Medium,90,Partial,Walking,Regional Language,None
STU_INST_001_0193,INST_001,PAR_INST_001_0193,MEN_INST_001_001,Advait Kapoor,Male,12th,E,121045,2011-02-01,2024-01-21,2025-26,71.4,1.95,1,Medium,68,Yes,School Bus,English,None
STU_INST_001_0194,INST_001,PAR_INST_001_0194,MEN_INST_001_002,Raj Mitra,Male,11th,B,104311,2011-03-12,2024-11-18,2025-26,62.8,3.85,1,Medium,50,Yes,Walking,English,None
STU_INST_001_0195,INST_001,PAR_INST_001_0195,MEN_INST_001_003,Aadhya Venkatesh,Female,12th,A,109023,2008-11-24,2024-04-08,2025-26,85.2,2.74,1,Low,84,Partial,Bicycle,English,None
STU_INST_001_0196,INST_001,PAR_INST_001_0196,MEN_INST_001_004,Ira Aggarwal,Female,9th,E,9t4146,2007-12-08,2025-02-22,2025-26,81.4,3.46,3,Medium,46,Partial,School Bus,Regional Language,None
STU_INST_001_0197,INST_001,PAR_INST_001_0197,MEN_INST_001_005,Vihaan Trivedi,Male,11th,E,114920,2009-12-08,2025-04-25,2025-26,86.6,1.77,1,Medium,73,No,Auto Rickshaw,Regional Language,None
STU_INST_001_0198,INST_001,PAR_INST_001_0198,MEN_INST_001_006,Isha Bhatia,Female,12th,A,9t5767,2010-12-05,2023-10-03,2025-26,84.6,2.69,2,Medium,90,No,Auto Rickshaw,Regional Language,Learning Disability
STU_INST_001_0199,INST_001,PAR_INST_001_0199,MEN_INST_001_007,Sneha Mandal,Female,11th,A,121717,2007-10-05,2025-04-12,2025-26,57.6,3.13,2,Medium,69,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0200,INST_001,PAR_INST_001_0200,MEN_INST_001_008,Ravi Desai,Male,11th,B,111573,2010-06-18,2025-06-18,2025-26,85.8,3.39,2,Low,88,No,Bicycle,Regional Language,None
STU_INST_001_0201,INST_001,PAR_INST_001_0201,MEN_INST_001_009,Ravi Shukla,Male,10th,B,119529,2011-01-28,2024-12-22,2025-26,79.6,3.28,1,Low,61,Partial,Private Vehicle,English,Physical Disability
STU_INST_001_0202,INST_001,PAR_INST_001_0202,MEN_INST_001_010,Varun Pawar,Male,12th,E,127030,2010-02-08,2024-06-30,2025-26,76.8,2.92,1,Medium,46,Yes,School Bus,Hindi,None
STU_INST_001_0203,INST_001,PAR_INST_001_0203,MEN_INST_001_011,Arjit Gupta,Male,12th,B,9t9424,2010-12-14,2025-05-01,2025-26,59.1,2.32,1,Medium,87,Yes,Walking,English,None
STU_INST_001_0204,INST_001,PAR_INST_001_0204,MEN_INST_001_012,Anjali Arora,Female,11th,B,123497,2008-06-30,2025-04-09,2025-26,90.6,1.75,2,Medium,42,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0205,INST_001,PAR_INST_001_0205,MEN_INST_001_013,Reyansh Shah,Male,11th,C,129877,2007-11-10,2024-01-02,2025-26,69.1,3.22,0,Medium,55,Yes,Auto Rickshaw,English,None
STU_INST_001_0206,INST_001,PAR_INST_001_0206,MEN_INST_001_014,Manoj Chakraborty,Male,11th,C,115555,2008-05-22,2024-05-25,2025-26,91.1,1.89,0,Medium,44,No,Walking,Hindi,None
STU_INST_001_0207,INST_001,PAR_INST_001_0207,MEN_INST_001_015,Rahul Agarwal,Male,11th,C,102766,2009-03-17,2024-08-13,2025-26,100.0,2.74,1,Low,61,Yes,Auto Rickshaw,Hindi,None
STU_INST_001_0208,INST_001,PAR_INST_001_0208,MEN_INST_001_016,Swati Bhatia,Female,9th,C,115237,2010-01-04,2024-06-13,2025-26,81.5,3.86,1,Low,79,No,Bicycle,Hindi,None
STU_INST_001_0209,INST_001,PAR_INST_001_0209,MEN_INST_001_017,Zara Aggarwal,Female,10th,C,109383,2008-11-08,2024-02-18,2025-26,92.6,2.46,2,Medium,77,No,Walking,Hindi,None
STU_INST_001_0210,INST_001,PAR_INST_001_0210,MEN_INST_001_018,Yogesh Mathur,Male,10th,A,114904,2011-04-05,2024-04-17,2025-26,55.6,3.49,0,Medium,94,Partial,Walking,English,Dyslexia
STU_INST_001_0211,INST_001,PAR_INST_001_0211,MEN_INST_001_019,Riyansh Iyer,Male,12th,C,119634,2010-06-29,2023-11-26,2025-26,80.9,3.17,0,Low,48,No,Bicycle,Hindi,None
STU_INST_001_0212,INST_001,PAR_INST_001_0212,MEN_INST_001_020,Kabir Aggarwal,Male,9th,C,113484,2010-10-21,2024-11-27,2025-26,98.0,2.87,3,Low,42,Yes,Walking,English,None
STU_INST_001_0213,INST_001,PAR_INST_001_0213,MEN_INST_001_021,Karan Mukherjee,Male,10th,C,123252,2010-09-16,2024-12-25,2025-26,75.2,3.18,1,Low,90,No,Private Vehicle,English,None
STU_INST_001_0214,INST_001,PAR_INST_001_0214,MEN_INST_001_022,Yash Dutta,Male,11th,B,121808,2007-12-09,2025-06-25,2025-26,94.3,2.88,0,Low,89,No,Private Vehicle,English,None
STU_INST_001_0215,INST_001,PAR_INST_001_0215,MEN_INST_001_023,Manisha Rao,Female,10th,C,102589,2011-09-19,2024-02-21,2025-26,65.8,3.43,5,Medium,56,Partial,Private Vehicle,Regional Language,None
STU_INST_001_0216,INST_001,PAR_INST_001_0216,MEN_INST_001_024,Kiara Hegde,Female,10th,D,103607,2011-03-25,2024-02-24,2025-26,96.1,2.49,0,Low,73,No,Walking,English,None
STU_INST_001_0217,INST_001,PAR_INST_001_0217,MEN_INST_001_001,Ira Kumar,Female,9th,E,9t2634,2008-05-06,2023-11-21,2025-26,60.9,3.1,0,Medium,52,Yes,Auto Rickshaw,English,None
STU_INST_001_0218,INST_001,PAR_INST_001_0218,MEN_INST_001_002,Rahul Jindal,Male,9th,D,114109,2010-08-06,2023-10-14,2025-26,85.3,2.51,1,Low,93,Partial,Walking,Hindi,None
STU_INST_001_0219,INST_001,PAR_INST_001_0219,MEN_INST_001_003,Pooja Shetty,Female,11th,E,122619,2008-05-18,2024-05-19,2025-26,79.2,2.54,2,Medium,43,Partial,School Bus,Hindi,Dyslexia
STU_INST_001_0220,INST_001,PAR_INST_001_0220,MEN_INST_001_004,Atharv Vyas,Male,10th,C,101524,2011-08-01,2023-11-29,2025-26,95.0,2.97,1,Low,76,Yes,Bicycle,English,None
STU_INST_001_0221,INST_001,PAR_INST_001_0221,MEN_INST_001_005,Riyansh Mittal,Male,11th,B,9t9451,2008-01-17,2023-10-07,2025-26,92.7,2.83,2,Medium,66,Yes,Walking,Hindi,None
STU_INST_001_0222,INST_001,PAR_INST_001_0222,MEN_INST_001_006,Harsh Banerjee,Male,12th,A,102370,2010-10-13,2024-08-08,2025-26,74.2,3.65,1,Low,66,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_0223,INST_001,PAR_INST_001_0223,MEN_INST_001_007,Vihaan Menon,Male,11th,A,108713,2010-10-22,2024-11-03,2025-26,75.3,3.67,2,Medium,53,Partial,Auto Rickshaw,Hindi,None
STU_INST_001_0224,INST_001,PAR_INST_001_0224,MEN_INST_001_008,Abhishek Bhatia,Male,9th,C,109855,2010-07-16,2025-05-22,2025-26,77.5,2.32,0,Medium,40,Partial,Bicycle,Hindi,None
STU_INST_001_0225,INST_001,PAR_INST_001_0225,MEN_INST_001_009,Saanvi Bhatia,Female,12th,C,9t2747,2008-09-20,2025-06-29,2025-26,66.9,2.34,0,Medium,38,No,Walking,Hindi,None
STU_INST_001_0226,INST_001,PAR_INST_001_0226,MEN_INST_001_010,Anil Chakraborty,Male,12th,A,9t3072,2010-06-22,2025-05-10,2025-26,53.0,2.08,1,Medium,59,Yes,Walking,Hindi,None
STU_INST_001_0227,INST_001,PAR_INST_001_0227,MEN_INST_001_011,Aditya Gowda,Male,10th,D,129806,2009-10-06,2024-04-22,2025-26,79.5,2.3,3,Medium,90,No,Private Vehicle,Regional Language,None
STU_INST_001_0228,INST_001,PAR_INST_001_0228,MEN_INST_001_012,Arya Mishra,Female,11th,D,9t9959,2010-03-18,2024-08-08,2025-26,99.5,3.77,1,Low,67,Yes,Bicycle,English,None
STU_INST_001_0229,INST_001,PAR_INST_001_0229,MEN_INST_001_013,Reyansh Shetty,Male,9th,E,104146,2009-06-09,2025-01-31,2025-26,74.2,2.44,0,Medium,89,No,Private Vehicle,Hindi,None
STU_INST_001_0230,INST_001,PAR_INST_001_0230,MEN_INST_001_014,Krishna Rao,Male,9th,B,9t1864,2010-11-09,2024-07-24,2025-26,72.4,3.51,0,Low,44,Yes,Bicycle,English,None
STU_INST_001_0231,INST_001,PAR_INST_001_0231,MEN_INST_001_015,Manisha Pawar,Female,11th,E,106742,2010-10-28,2025-03-14,2025-26,76.4,2.1,2,Medium,71,Yes,Walking,Hindi,None
STU_INST_001_0232,INST_001,PAR_INST_001_0232,MEN_INST_001_016,Seema Srivastava,Female,11th,D,124647,2011-04-16,2024-06-01,2025-26,73.7,3.18,0,Low,73,Yes,Walking,Hindi,None
STU_INST_001_0233,INST_001,PAR_INST_001_0233,MEN_INST_001_017,Rudra Bhattacharya,Male,11th,B,115623,2010-10-31,2025-01-21,2025-26,100.0,3.36,1,Low,63,Yes,Walking,Hindi,None
STU_INST_001_0234,INST_001,PAR_INST_001_0234,MEN_INST_001_018,Zara Goyal,Female,10th,D,127388,2011-04-22,2024-03-31,2025-26,76.6,3.15,0,Low,54,Partial,Bicycle,Regional Language,Physical Disability
STU_INST_001_0235,INST_001,PAR_INST_001_0235,MEN_INST_001_019,Sneha Jain,Female,11th,B,9t6899,2008-05-15,2024-06-06,2025-26,86.3,3.0,2,Low,51,Yes,Walking,Hindi,None
STU_INST_001_0236,INST_001,PAR_INST_001_0236,MEN_INST_001_020,Nitin Srivastava,Male,10th,D,9t7524,2011-07-01,2023-10-25,2025-26,55.8,2.05,0,Medium,47,No,Auto Rickshaw,Regional Language,None
STU_INST_001_0237,INST_001,PAR_INST_001_0237,MEN_INST_001_021,Arjun Shukla,Male,12th,A,9t6702,2009-08-03,2024-08-31,2025-26,81.5,3.88,0,Low,50,Partial,Auto Rickshaw,Hindi,None
STU_INST_001_0238,INST_001,PAR_INST_001_0238,MEN_INST_001_022,Reyansh Patil,Male,11th,C,105180,2011-09-11,2025-05-14,2025-26,92.4,2.16,0,Medium,57,Yes,Walking,English,None
STU_INST_001_0239,INST_001,PAR_INST_001_0239,MEN_INST_001_023,Tanya More,Female,12th,E,9t9704,2008-11-06,2024-12-14,2025-26,81.8,3.51,1,Low,56,Partial,Walking,Hindi,None
STU_INST_001_0240,INST_001,PAR_INST_001_0240,MEN_INST_001_024,Akash Desai,Male,11th,C,127113,2008-04-13,2024-05-15,2025-26,74.7,3.43,2,Medium,71,Partial,Bicycle,Hindi,None
STU_INST_001_0241,INST_001,PAR_INST_001_0241,MEN_INST_001_001,Sneha Kumar,Female,9th,C,107302,2008-09-30,2025-02-27,2025-26,85.6,2.98,4,Medium,86,No,Walking,Hindi,None
STU_INST_001_0242,INST_001,PAR_INST_001_0242,MEN_INST_001_002,Kiara Modi,Female,11th,A,129561,2008-02-16,2024-06-02,2025-26,98.0,3.5,2,Low,93,No,Private Vehicle,Hindi,None
STU_INST_001_0243,INST_001,PAR_INST_001_0243,MEN_INST_001_003,Deepak Rao,Male,9th,E,128194,2008-10-16,2023-09-27,2025-26,76.4,2.3,1,Medium,84,Partial,Walking,Hindi,None
STU_INST_001_0244,INST_001,PAR_INST_001_0244,MEN_INST_001_004,Shivansh Chakraborty,Male,11th,D,122164,2008-02-06,2023-10-30,2025-26,88.3,3.04,1,Low,71,Partial,Auto Rickshaw,English,None
STU_INST_001_0245,INST_001,PAR_INST_001_0245,MEN_INST_001_005,Rudra Sarkar,Male,9th,A,9t3407,2008-03-24,2024-08-06,2025-26,94.3,1.91,2,Medium,90,Partial,Bicycle,English,None
STU_INST_001_0246,INST_001,PAR_INST_001_0246,MEN_INST_001_006,Rashmi Singh,Female,9th,C,103968,2011-06-27,2024-01-19,2025-26,91.7,4.0,1,Low,80,Yes,Bicycle,English,None
STU_INST_001_0247,INST_001,PAR_INST_001_0247,MEN_INST_001_007,Arjun Agarwal,Male,11th,D,112776,2008-03-26,2024-04-11,2025-26,85.7,3.75,2,Low,45,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_0248,INST_001,PAR_INST_001_0248,MEN_INST_001_008,Rudra Bhatia,Male,12th,C,9t7351,2008-07-14,2025-01-02,2025-26,84.6,3.05,0,Low,44,Partial,Auto Rickshaw,Regional Language,None
STU_INST_001_0249,INST_001,PAR_INST_001_0249,MEN_INST_001_009,Sai Mondal,Male,9th,B,9t5071,2007-10-04,2024-04-08,2025-26,98.1,2.18,0,Low,36,Partial,Bicycle,English,None
