activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_001_000237,STU_INST_001_0215,Football,Advanced,2025-01-11,Very Good,Certificate of Participation,96,Ira Goel
ACT_INST_001_000238,STU_INST_001_0216,Cultural Committee,Beginner,2025-04-11,Needs Improvement,,74,Rahul Sethi
ACT_INST_001_000239,STU_INST_001_0216,Environmental Club,Beginner,2025-08-02,Excellent,,71,Myra Chopra
ACT_INST_001_000240,STU_INST_001_0216,Art & Craft,Advanced,2024-11-12,Good,,86,Sanjay Pillai
ACT_INST_001_000241,STU_INST_001_0217,Dance,Intermediate,2024-12-19,Needs Improvement,,82,Riyansh Srivastava
ACT_INST_001_000242,STU_INST_001_0218,Athletics,Advanced,2025-08-03,Good,,95,Maya Jadhav
ACT_INST_001_000243,STU_INST_001_0218,Athletics,Intermediate,2025-04-18,Average,,89,Aarohi Jain
ACT_INST_001_000244,STU_INST_001_0219,Quiz,Beginner,2025-08-16,Average,,88,Anil Roy
ACT_INST_001_000245,STU_INST_001_0220,Drama,Advanced,2025-05-10,Average,State Level Qualifier,76,Shalini Reddy
ACT_INST_001_000246,STU_INST_001_0220,Football,Advanced,2025-06-18,Needs Improvement,,70,Diya Desai
ACT_INST_001_000247,STU_INST_001_0220,Environmental Club,Advanced,2025-06-26,Very Good,,98,Vivaan Panchal
ACT_INST_001_000248,STU_INST_001_0221,Table Tennis,Beginner,2025-01-28,Excellent,,89,Samar Kumar
ACT_INST_001_000249,STU_INST_001_0221,Literary Society,Advanced,2024-11-16,Needs Improvement,,85,Riya Krishnan
ACT_INST_001_000250,STU_INST_001_0222,Drama,Beginner,2025-01-07,Very Good,,70,Vinod Shah
ACT_INST_001_000251,STU_INST_001_0223,Yoga,Intermediate,2025-06-22,Average,,73,Myra Roy
ACT_INST_001_000252,STU_INST_001_0225,Cultural Committee,Intermediate,2024-12-10,Needs Improvement,,77,Saanvi Menon
ACT_INST_001_000253,STU_INST_001_0228,Karate,Beginner,2025-08-16,Good,,95,Rudra Goyal
ACT_INST_001_000254,STU_INST_001_0229,Karate,Intermediate,2024-12-11,Average,District Level Participant,90,Rahul Trivedi
ACT_INST_001_000255,STU_INST_001_0229,Badminton,Advanced,2024-10-18,Excellent,,70,Ananya Agarwal
ACT_INST_001_000256,STU_INST_001_0229,Environmental Club,Beginner,2025-05-02,Excellent,,90,Akash Vyas
ACT_INST_001_000257,STU_INST_001_0230,Basketball,Advanced,2025-06-10,Good,,91,Ravi Dutta
ACT_INST_001_000258,STU_INST_001_0231,Dance,Beginner,2025-04-17,Very Good,,80,Sunita Joshi
ACT_INST_001_000259,STU_INST_001_0231,Cultural Committee,Beginner,2025-03-23,Very Good,District Level Participant,72,Pihu Mishra
ACT_INST_001_000260,STU_INST_001_0232,Karate,Beginner,2024-11-02,Needs Improvement,,77,Yash Srivastava
ACT_INST_001_000261,STU_INST_001_0233,Quiz,Intermediate,2025-08-07,Excellent,,94,Anil Kumar
ACT_INST_001_000262,STU_INST_001_0233,Basketball,Advanced,2025-05-15,Excellent,,89,Avni Chaturvedi
ACT_INST_001_000263,STU_INST_001_0234,Quiz,Beginner,2025-03-01,Good,,76,Karan Agarwal
ACT_INST_001_000264,STU_INST_001_0234,Dance,Advanced,2024-11-19,Very Good,,87,Shivansh Dave
ACT_INST_001_000265,STU_INST_001_0234,Dance,Advanced,2025-03-04,Very Good,,93,Ayaan Jindal
ACT_INST_001_000266,STU_INST_001_0235,Yoga,Beginner,2025-06-21,Good,,76,Pooja Tiwari
ACT_INST_001_000267,STU_INST_001_0235,Badminton,Beginner,2025-03-29,Very Good,,94,Atharv Roy
ACT_INST_001_000268,STU_INST_001_0236,Debate,Intermediate,2025-03-24,Excellent,,100,Aarohi Chakraborty
ACT_INST_001_000269,STU_INST_001_0236,Cultural Committee,Intermediate,2024-10-16,Very Good,,72,Manoj Parikh
ACT_INST_001_000270,STU_INST_001_0239,Art & Craft,Advanced,2025-01-04,Good,,88,Shalini Shetty
ACT_INST_001_000271,STU_INST_001_0239,Science Club,Advanced,2025-05-02,Very Good,Certificate of Participation,99,Sana Sharma
ACT_INST_001_000272,STU_INST_001_0240,Art & Craft,Intermediate,2025-05-26,Good,Certificate of Participation,91,Atharv Biswas
ACT_INST_001_000273,STU_INST_001_0240,Badminton,Advanced,2025-01-02,Very Good,,82,Ishika Parikh
ACT_INST_001_000274,STU_INST_001_0241,Science Club,Advanced,2025-01-07,Average,,86,Priya Dave
ACT_INST_001_000275,STU_INST_001_0241,Cultural Committee,Advanced,2024-11-22,Average,,87,Sunita Kapoor
ACT_INST_001_000276,STU_INST_001_0242,Literary Society,Intermediate,2025-06-02,Good,State Level Qualifier,96,Sunita Mishra
ACT_INST_001_000277,STU_INST_001_0242,Basketball,Advanced,2025-06-30,Very Good,State Level Qualifier,98,Ashish Deshpande
ACT_INST_001_000278,STU_INST_001_0245,Debate,Intermediate,2025-03-18,Excellent,,79,Anil Parikh
ACT_INST_001_000279,STU_INST_001_0246,Literary Society,Advanced,2025-06-06,Very Good,,82,Ravi Thakkar
ACT_INST_001_000280,STU_INST_001_0251,Science Club,Beginner,2025-07-09,Average,,84,Vivaan Mathur
ACT_INST_001_000281,STU_INST_001_0251,Yoga,Beginner,2025-05-29,Needs Improvement,,86,Zara Trivedi
ACT_INST_001_000282,STU_INST_001_0251,Literary Society,Advanced,2024-09-18,Very Good,,82,Shweta Bhatt
ACT_INST_001_000283,STU_INST_001_0253,Yoga,Beginner,2024-12-18,Good,,85,Aditya Panchal
ACT_INST_001_000284,STU_INST_001_0253,Music,Advanced,2025-03-22,Excellent,District Level Participant,90,Laksh Ganguly
ACT_INST_001_000285,STU_INST_001_0253,Dance,Beginner,2024-10-12,Good,School Level Winner,74,Suresh Bansal
ACT_INST_001_000286,STU_INST_001_0256,Football,Beginner,2025-01-29,Needs Improvement,,86,Divya Kapoor
ACT_INST_001_000287,STU_INST_001_0257,Football,Intermediate,2024-11-02,Very Good,,88,Anika Menon
ACT_INST_001_000288,STU_INST_001_0257,Debate,Beginner,2025-04-20,Excellent,,95,Om Pillai
ACT_INST_001_000289,STU_INST_001_0258,Badminton,Intermediate,2025-04-26,Good,,84,Arnav Reddy
ACT_INST_001_000290,STU_INST_001_0258,Quiz,Beginner,2024-10-23,Very Good,,94,Navya Kulkarni
ACT_INST_001_000291,STU_INST_001_0258,Cricket,Beginner,2025-06-07,Average,,76,Arya Aggarwal
ACT_INST_001_000292,STU_INST_001_0259,Art & Craft,Advanced,2024-11-29,Very Good,,72,Ishika Roy
ACT_INST_001_000293,STU_INST_001_0260,Drama,Advanced,2025-05-23,Excellent,,71,Krishna Malhotra
ACT_INST_001_000294,STU_INST_001_0260,Literary Society,Beginner,2025-01-24,Needs Improvement,,72,Vinod Mukherjee
ACT_INST_001_000295,STU_INST_001_0263,Literary Society,Intermediate,2024-11-05,Good,State Level Qualifier,89,Yogesh Iyer
ACT_INST_001_000296,STU_INST_001_0264,Table Tennis,Beginner,2024-12-25,Average,,91,Shweta Dubey
ACT_INST_001_000297,STU_INST_001_0265,Art & Craft,Beginner,2025-04-12,Excellent,State Level Qualifier,84,Ishaan Iyer
ACT_INST_001_000298,STU_INST_001_0265,Quiz,Beginner,2024-12-02,Excellent,,71,Varun Venkatesh
ACT_INST_001_000299,STU_INST_001_0266,Karate,Intermediate,2025-05-12,Very Good,State Level Qualifier,88,Divya Dubey
ACT_INST_001_000300,STU_INST_001_0268,Karate,Advanced,2025-06-08,Good,,86,Advait Pawar
ACT_INST_001_000301,STU_INST_001_0268,Cultural Committee,Intermediate,2025-08-15,Needs Improvement,,91,Seema Shinde
ACT_INST_001_000302,STU_INST_001_0269,Cricket,Beginner,2024-11-03,Good,,76,Akash Goel
ACT_INST_001_000303,STU_INST_001_0269,Yoga,Beginner,2024-09-19,Needs Improvement,School Level Winner,86,Meera Kulkarni
ACT_INST_001_000304,STU_INST_001_0271,Basketball,Advanced,2025-02-12,Good,,96,Kiara Patel
ACT_INST_001_000305,STU_INST_001_0273,Badminton,Beginner,2025-07-01,Excellent,,97,Ravi Bhattacharya
ACT_INST_001_000306,STU_INST_001_0273,Football,Intermediate,2025-01-10,Average,,98,Dev Kamath
ACT_INST_001_000307,STU_INST_001_0273,Art & Craft,Beginner,2025-05-16,Average,,94,Deepak Jindal
ACT_INST_001_000308,STU_INST_001_0274,Art & Craft,Advanced,2025-05-27,Excellent,Certificate of Participation,78,Shalini Bhat
ACT_INST_001_000309,STU_INST_001_0276,Table Tennis,Beginner,2025-02-10,Very Good,,95,Shweta Patel
ACT_INST_001_000310,STU_INST_001_0276,Music,Beginner,2025-04-05,Needs Improvement,,96,Kabir Kulkarni
ACT_INST_001_000311,STU_INST_001_0279,Athletics,Intermediate,2024-10-07,Average,,86,Arya Joshi
ACT_INST_001_000312,STU_INST_001_0279,Dance,Advanced,2025-06-26,Good,School Level Winner,99,Rahul Srivastava
ACT_INST_001_000313,STU_INST_001_0279,Badminton,Intermediate,2024-12-24,Needs Improvement,District Level Participant,93,Om Agarwal
ACT_INST_001_000314,STU_INST_001_0281,Environmental Club,Intermediate,2025-06-02,Excellent,Certificate of Participation,86,Atharv Jadhav
ACT_INST_001_000315,STU_INST_001_0281,Literary Society,Beginner,2025-08-05,Needs Improvement,,92,Ashish Gowda
ACT_INST_001_000316,STU_INST_001_0282,Literary Society,Intermediate,2025-07-03,Good,,71,Pooja Chaturvedi
ACT_INST_001_000317,STU_INST_001_0282,Drama,Intermediate,2025-01-23,Good,,72,Ishika Kulkarni
ACT_INST_001_000318,STU_INST_001_0282,Athletics,Intermediate,2024-12-30,Needs Improvement,,75,Maya Hegde
ACT_INST_001_000319,STU_INST_001_0283,Basketball,Intermediate,2024-11-28,Average,Certificate of Participation,78,Ishika Mitra
ACT_INST_001_000320,STU_INST_001_0283,Debate,Beginner,2024-11-16,Good,,96,Ira Kale
ACT_INST_001_000321,STU_INST_001_0287,Football,Beginner,2024-10-20,Needs Improvement,,97,Priya Shukla
ACT_INST_001_000322,STU_INST_001_0288,Football,Beginner,2025-05-06,Very Good,,94,Shriya Suthar
ACT_INST_001_000323,STU_INST_001_0288,Art & Craft,Advanced,2024-11-06,Good,,95,Suresh Shinde
ACT_INST_001_000324,STU_INST_001_0288,Debate,Intermediate,2025-02-07,Good,,91,Sapna Sethi
ACT_INST_001_000325,STU_INST_001_0290,Quiz,Beginner,2025-05-31,Good,District Level Participant,92,Tanya Pillai
ACT_INST_001_000326,STU_INST_001_0290,Badminton,Intermediate,2025-04-23,Average,,95,Vinod Hegde
ACT_INST_001_000327,STU_INST_001_0290,Athletics,Beginner,2025-05-06,Needs Improvement,,84,Aryan Verma
ACT_INST_001_000328,STU_INST_001_0291,Science Club,Beginner,2024-11-08,Very Good,,76,Kiara Saxena
ACT_INST_001_000329,STU_INST_001_0291,Drama,Beginner,2024-11-05,Very Good,,85,Saanvi More
ACT_INST_001_000330,STU_INST_001_0291,Football,Beginner,2024-11-25,Good,,93,Riyansh Shinde
ACT_INST_001_000331,STU_INST_001_0292,Badminton,Beginner,2025-06-04,Excellent,,83,Dev Jindal
ACT_INST_001_000332,STU_INST_001_0292,Basketball,Beginner,2025-06-29,Very Good,,95,Sneha Sethi
ACT_INST_001_000333,STU_INST_001_0293,Environmental Club,Beginner,2025-01-01,Needs Improvement,State Level Qualifier,75,Amit Bhattacharya
ACT_INST_001_000334,STU_INST_001_0293,Environmental Club,Beginner,2025-02-04,Good,District Level Participant,82,Abhishek Deshpande
ACT_INST_001_000335,STU_INST_001_0295,Table Tennis,Advanced,2024-12-08,Average,District Level Participant,84,Shivansh Subramanian
ACT_INST_001_000336,STU_INST_001_0295,Drama,Beginner,2025-08-13,Average,,72,Shreya Sen
ACT_INST_001_000337,STU_INST_001_0296,Environmental Club,Beginner,2025-04-11,Very Good,,94,Harsh Mondal
ACT_INST_001_000338,STU_INST_001_0296,Music,Intermediate,2025-07-08,Good,,73,Arya Kamath
ACT_INST_001_000339,STU_INST_001_0296,Basketball,Advanced,2025-01-19,Very Good,,85,Saanvi Patel
ACT_INST_001_000340,STU_INST_001_0298,Cultural Committee,Advanced,2025-04-22,Very Good,,94,Sara Patel
ACT_INST_001_000341,STU_INST_001_0298,Yoga,Intermediate,2025-01-16,Average,,84,Kabir Pawar
ACT_INST_001_000342,STU_INST_001_0298,Art & Craft,Beginner,2025-02-25,Good,District Level Participant,86,Vivaan Deshpande
ACT_INST_001_000343,STU_INST_001_0300,Karate,Intermediate,2025-07-13,Good,,85,Advait Dubey
ACT_INST_001_000344,STU_INST_001_0300,Quiz,Advanced,2025-06-23,Excellent,,71,Varun Bhardwaj
ACT_INST_001_000345,STU_INST_001_0300,Yoga,Beginner,2025-04-19,Excellent,School Level Winner,73,Seema Nair
ACT_INST_001_000346,STU_INST_001_0301,Karate,Advanced,2025-01-11,Good,,81,Dev Pillai
ACT_INST_001_000347,STU_INST_001_0301,Music,Advanced,2025-05-28,Average,,80,Aarohi Jain
ACT_INST_001_000348,STU_INST_001_0301,Drama,Intermediate,2025-04-16,Needs Improvement,,87,Deepak Pandey
ACT_INST_001_000349,STU_INST_001_0303,Dance,Advanced,2024-10-22,Average,,96,Tanvi Khanna
ACT_INST_001_000350,STU_INST_001_0303,Quiz,Advanced,2025-02-11,Good,District Level Participant,84,Vikram Pandey
ACT_INST_001_000351,STU_INST_001_0303,Karate,Intermediate,2024-11-22,Needs Improvement,,82,Aryan Bhatia
ACT_INST_001_000352,STU_INST_001_0304,Cultural Committee,Advanced,2024-10-04,Good,,91,Tanvi Roy
ACT_INST_001_000353,STU_INST_001_0304,Yoga,Beginner,2025-03-03,Good,,72,Riyansh Kamath
ACT_INST_001_000354,STU_INST_001_0304,Badminton,Intermediate,2024-10-23,Needs Improvement,State Level Qualifier,80,Swati Chowdhury
ACT_INST_001_000355,STU_INST_001_0305,Literary Society,Beginner,2025-03-31,Very Good,,86,Shweta Shinde
ACT_INST_001_000356,STU_INST_001_0306,Cultural Committee,Intermediate,2025-01-05,Needs Improvement,,93,Arjun Rao
ACT_INST_001_000357,STU_INST_001_0306,Cricket,Advanced,2025-02-15,Needs Improvement,,84,Rekha Singh
ACT_INST_001_000358,STU_INST_001_0307,Drama,Intermediate,2024-11-16,Good,State Level Qualifier,77,Anjali Patel
ACT_INST_001_000359,STU_INST_001_0307,Debate,Intermediate,2025-05-08,Very Good,,72,Abhishek Pillai
ACT_INST_001_000360,STU_INST_001_0309,Debate,Beginner,2025-04-16,Good,School Level Winner,79,Shivansh Chopra
ACT_INST_001_000361,STU_INST_001_0309,Table Tennis,Intermediate,2025-05-31,Needs Improvement,,70,Advait Parikh
ACT_INST_001_000362,STU_INST_001_0309,Badminton,Beginner,2024-12-12,Needs Improvement,,81,Rudra Dutta
ACT_INST_001_000363,STU_INST_001_0310,Literary Society,Intermediate,2024-11-08,Very Good,,91,Kriti Kulkarni
ACT_INST_001_000364,STU_INST_001_0310,Badminton,Beginner,2025-06-04,Very Good,,97,Vinod Dubey
ACT_INST_001_000365,STU_INST_001_0311,Athletics,Beginner,2025-07-09,Average,District Level Participant,100,Ravi Kar
ACT_INST_001_000366,STU_INST_001_0311,Athletics,Beginner,2024-09-18,Average,,90,Atharv Rao
ACT_INST_001_000367,STU_INST_001_0312,Badminton,Intermediate,2025-06-18,Excellent,,73,Anil Mandal
ACT_INST_001_000368,STU_INST_001_0312,Music,Advanced,2025-07-26,Needs Improvement,School Level Winner,99,Aarav Dubey
ACT_INST_001_000369,STU_INST_001_0313,Debate,Beginner,2025-08-01,Very Good,,88,Avni Rao
ACT_INST_001_000370,STU_INST_001_0313,Dance,Beginner,2024-10-25,Very Good,District Level Participant,85,Sanjay Shinde
ACT_INST_001_000371,STU_INST_001_0314,Science Club,Beginner,2024-10-25,Average,,79,Maya Roy
ACT_INST_001_000372,STU_INST_001_0314,Art & Craft,Beginner,2025-07-27,Very Good,,91,Rudra Sharma
ACT_INST_001_000373,STU_INST_001_0314,Yoga,Beginner,2025-02-02,Average,,100,Vikram Verma
ACT_INST_001_000374,STU_INST_001_0315,Debate,Beginner,2025-02-10,Very Good,,85,Pihu Mehta
ACT_INST_001_000375,STU_INST_001_0316,Drama,Advanced,2025-07-30,Average,State Level Qualifier,70,Yogesh Chopra
ACT_INST_001_000376,STU_INST_001_0316,Quiz,Beginner,2025-07-19,Average,,97,Raj Bhatt
ACT_INST_001_000377,STU_INST_001_0318,Drama,Beginner,2025-07-26,Average,,84,Priyanka Trivedi
ACT_INST_001_000378,STU_INST_001_0318,Yoga,Advanced,2024-10-11,Excellent,District Level Participant,99,Sneha Mandal
ACT_INST_001_000379,STU_INST_001_0319,Yoga,Intermediate,2025-03-06,Very Good,,94,Tanya Pal
ACT_INST_001_000380,STU_INST_001_0321,Table Tennis,Advanced,2025-03-03,Excellent,District Level Participant,71,Aadhya Menon
ACT_INST_001_000381,STU_INST_001_0321,Environmental Club,Advanced,2025-03-01,Very Good,,78,Rashmi Verma
ACT_INST_001_000382,STU_INST_001_0323,Football,Advanced,2025-03-04,Excellent,,87,Divya Kamath
ACT_INST_001_000383,STU_INST_001_0324,Environmental Club,Advanced,2025-04-19,Average,,95,Harsh Raman
ACT_INST_001_000384,STU_INST_001_0324,Karate,Intermediate,2024-10-11,Excellent,,82,Varun Mathur
ACT_INST_001_000385,STU_INST_001_0326,Dance,Intermediate,2025-02-24,Good,,100,Anil Dutta
ACT_INST_001_000386,STU_INST_001_0326,Environmental Club,Beginner,2025-06-30,Excellent,,73,Kiara Desai
ACT_INST_001_000387,STU_INST_001_0326,Cultural Committee,Intermediate,2025-03-18,Good,,81,Nidhi Mukherjee
ACT_INST_001_000388,STU_INST_001_0327,Environmental Club,Advanced,2024-12-26,Very Good,,81,Navya Kapoor
ACT_INST_001_000389,STU_INST_001_0327,Table Tennis,Beginner,2025-06-02,Good,,74,Shaurya Bhatia
ACT_INST_001_000390,STU_INST_001_0327,Cultural Committee,Intermediate,2025-08-03,Needs Improvement,,81,Ashish Srivastava
ACT_INST_001_000391,STU_INST_001_0328,Badminton,Intermediate,2025-05-21,Needs Improvement,School Level Winner,91,Rekha Mukherjee
ACT_INST_001_000392,STU_INST_001_0328,Drama,Beginner,2025-06-23,Needs Improvement,,100,Kavita Bhattacharya
ACT_INST_001_000393,STU_INST_001_0328,Quiz,Advanced,2024-11-09,Good,,78,Neha Kumar
ACT_INST_001_000394,STU_INST_001_0329,Literary Society,Beginner,2024-12-12,Needs Improvement,Certificate of Participation,90,Arya Mittal
ACT_INST_001_000395,STU_INST_001_0329,Science Club,Beginner,2025-03-23,Average,District Level Participant,85,Atharv Sethi
ACT_INST_001_000396,STU_INST_001_0329,Cultural Committee,Beginner,2025-05-07,Good,School Level Winner,77,Om Kumar
ACT_INST_001_000397,STU_INST_001_0333,Art & Craft,Intermediate,2025-01-12,Good,,95,Sai Jadhav
ACT_INST_001_000398,STU_INST_001_0333,Science Club,Intermediate,2025-07-20,Excellent,,83,Riyansh Jindal
ACT_INST_001_000399,STU_INST_001_0334,Cultural Committee,Intermediate,2024-10-23,Very Good,,71,Vivaan Singh
ACT_INST_001_000400,STU_INST_001_0335,Environmental Club,Beginner,2025-01-26,Very Good,,76,Arjit Suthar
ACT_INST_001_000401,STU_INST_001_0336,Yoga,Advanced,2025-04-10,Very Good,,96,Arjun Pillai
ACT_INST_001_000402,STU_INST_001_0336,Badminton,Advanced,2025-07-28,Needs Improvement,,86,Kavita Hegde
ACT_INST_001_000403,STU_INST_001_0337,Music,Beginner,2024-11-17,Average,,88,Shriya Biswas
ACT_INST_001_000404,STU_INST_001_0339,Cultural Committee,Intermediate,2024-12-08,Needs Improvement,District Level Participant,90,Advait Singh
ACT_INST_001_000405,STU_INST_001_0339,Yoga,Advanced,2025-06-10,Excellent,,95,Isha Mehta
ACT_INST_001_000406,STU_INST_001_0339,Football,Advanced,2025-07-05,Needs Improvement,,73,Vinod Parikh
ACT_INST_001_000407,STU_INST_001_0340,Science Club,Intermediate,2024-09-22,Excellent,Certificate of Participation,75,Sapna Bhattacharya
ACT_INST_001_000408,STU_INST_001_0340,Music,Intermediate,2025-07-19,Excellent,,76,Aarohi Ghosh
ACT_INST_001_000409,STU_INST_001_0341,Cultural Committee,Intermediate,2024-10-20,Needs Improvement,School Level Winner,73,Aditi Sharma
ACT_INST_001_000410,STU_INST_001_0341,Athletics,Advanced,2025-05-07,Excellent,,76,Riyansh Kar
ACT_INST_001_000411,STU_INST_001_0341,Cultural Committee,Beginner,2025-07-12,Needs Improvement,,74,Vikram Thakkar
ACT_INST_001_000412,STU_INST_001_0343,Karate,Intermediate,2025-04-21,Needs Improvement,School Level Winner,82,Ishaan Singhal
ACT_INST_001_000413,STU_INST_001_0343,Environmental Club,Intermediate,2025-01-18,Excellent,Certificate of Participation,74,Preeti Khanna
ACT_INST_001_000414,STU_INST_001_0343,Table Tennis,Advanced,2025-04-23,Needs Improvement,,82,Yash Saxena
ACT_INST_001_000415,STU_INST_001_0345,Basketball,Beginner,2025-03-12,Needs Improvement,,81,Kiara Roy
ACT_INST_001_000416,STU_INST_001_0346,Athletics,Intermediate,2025-01-02,Very Good,,95,Raj Raman
ACT_INST_001_000417,STU_INST_001_0346,Literary Society,Beginner,2024-10-01,Good,School Level Winner,77,Ravi Mathur
ACT_INST_001_000418,STU_INST_001_0346,Dance,Advanced,2024-11-21,Needs Improvement,,90,Rekha Joshi
ACT_INST_001_000419,STU_INST_001_0347,Debate,Intermediate,2025-08-15,Good,,79,Vivaan Joshi
ACT_INST_001_000420,STU_INST_001_0347,Cultural Committee,Beginner,2025-06-14,Excellent,,77,Raj Shah
ACT_INST_001_000421,STU_INST_001_0347,Dance,Intermediate,2025-08-10,Excellent,,70,Kabir Sen
ACT_INST_001_000422,STU_INST_001_0349,Art & Craft,Beginner,2025-02-17,Needs Improvement,District Level Participant,94,Shriya Hegde
ACT_INST_001_000423,STU_INST_001_0349,Cricket,Beginner,2025-08-02,Excellent,,83,Anil Bhatt
ACT_INST_001_000424,STU_INST_001_0349,Drama,Intermediate,2025-06-26,Very Good,,71,Raj Bansal
ACT_INST_001_000425,STU_INST_001_0351,Yoga,Intermediate,2025-06-08,Good,,98,Rahul Biswas
ACT_INST_001_000426,STU_INST_001_0353,Debate,Advanced,2024-12-31,Excellent,,91,Arnav More
ACT_INST_001_000427,STU_INST_001_0353,Literary Society,Intermediate,2025-01-01,Needs Improvement,,92,Seema Kumar
ACT_INST_001_000428,STU_INST_001_0353,Football,Advanced,2024-12-22,Good,,74,Zara Bhatt
ACT_INST_001_000429,STU_INST_001_0354,Debate,Intermediate,2025-06-26,Excellent,,82,Riya Reddy
ACT_INST_001_000430,STU_INST_001_0355,Karate,Intermediate,2025-07-09,Excellent,,75,Tanvi Goyal
ACT_INST_001_000431,STU_INST_001_0356,Dance,Advanced,2025-06-23,Average,,79,Rekha Chaturvedi
ACT_INST_001_000432,STU_INST_001_0356,Debate,Beginner,2024-12-05,Excellent,,76,Dev Pillai
ACT_INST_001_000433,STU_INST_001_0359,Badminton,Intermediate,2025-07-25,Good,,73,Ayaan Dutta
ACT_INST_001_000434,STU_INST_001_0359,Cultural Committee,Intermediate,2025-07-23,Needs Improvement,,84,Sai Dutta
ACT_INST_001_000435,STU_INST_001_0365,Basketball,Intermediate,2024-11-26,Average,State Level Qualifier,76,Yogesh Gupta
ACT_INST_001_000436,STU_INST_001_0365,Dance,Beginner,2025-03-24,Good,Certificate of Participation,80,Deepika Menon
ACT_INST_001_000437,STU_INST_001_0369,Drama,Advanced,2024-12-19,Good,,90,Veer Arora
ACT_INST_001_000438,STU_INST_001_0371,Dance,Beginner,2025-06-17,Excellent,,73,Vivaan Joshi
ACT_INST_001_000439,STU_INST_001_0373,Dance,Intermediate,2025-04-12,Excellent,,89,Sai Pandey
